dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0035703182220458,0,7,6,4,4,7.775,6.025,0.005606174468994141,206,11
Iris_UCI_,Iris-virginica,2,0.0054967403411865,0,105,35,27,27,90.14,36.04,0.014729976654052734,1118,137
Iris_UCI_,Iris-virginica,3,0.0061275959014892,0,177,41,32,32,154.26,40.38,0.018686771392822266,1394,697
Iris_UCI_,Iris-virginica,5,0.0062932968139648,0,185,41,32,32,174.6475,42.54,0.019881725311279297,1434,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0131199359893798,0,7,6,4,4,7.88,6.13,0.01355743408203125,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0125818252563476,0,7,6,4,4,7.715,5.965,0.014570951461791992,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0128676891326904,0,7,6,4,4,7.79,6.04,0.014359712600708008,206,11
thyroid_ann,2,2,0.0519013404846191,0,985,683,357,230,1184.76,536.9,0.07420706748962402,4556,1486
thyroid_ann,2,3,0.2472569942474365,0,7033,2326,1729,593,4734.2733333333335,1956.46,0.0935978889465332,5568,26290
thyroid_ann,2,5,2.7734720706939697,0,85853,11280,10748,1187,63647.8164375,23936.042,0.11691641807556152,7074,3505051
seeds,2,2,0.0084648132324218,0,257,121,70,70,261.8375,115.03,0.02859663963317871,2030,407
seeds,2,3,0.0154411792755126,0,753,202,152,141,663.50625,179.64,0.03468942642211914,2596,3683
seeds,2,5,0.0214104652404785,0,1205,239,201,185,818.991234375,166.697,0.0358278751373291,2560,122438
hv_no_noise,0,2,1.156635284423828,0,79601,20201,10100,253,79601.0,20201.0,0.41025805473327637,40302,80201
hv_no_noise,0,3,35.75713324546814,0,2666801,667001,333500,336,2207540.0,667001.0,0.5601167678833008,50102,10667001
statlog_australian,1,2,0.0273141860961914,0,1103,623,348,263,1282.5,422.25,0.0616304874420166,4959,1654
statlog_australian,1,3,0.0812163352966308,0,4114,1133,774,499,3960.5416666666665,849.1666666666666,0.06989264488220215,5682,30914
statlog_australian,1,5,0.1986377239227295,0,12339,2146,1408,894,14539.2109375,2757.3625,0.07375144958496094,5972,4613030
hiv_schilling,1,2,0.1236486434936523,0,7741,757,626,391,10331.19,542.68,0.16609859466552734,14862,12881
