dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
parkinsons,0,2,0.0493478775024414,0,2857,975,747,316,3647.650568181818,913.3011363636364,0.09215569496154785,7482,3917
parkinsons,0,3,0.1535489559173584,0,12453,1261,1084,337,18290.34943181818,2615.2329545454545,0.09562516212463379,8691,113653
parkinsons,0,5,0.381850004196167,0,33189,1919,1572,460,82467.47443181818,12270.202651515152,0.09986257553100586,8934,41621295
haberman,2,2,0.0052275657653808,0,52,50,28,28,53.0,51.0,0.0035829544067382812,123,67
haberman,2,3,0.0060460567474365,0,100,57,29,29,110.33333333333334,54.0,0.004027843475341797,185,232
haberman,2,5,0.0061159133911132,0,100,57,29,29,111.0,56.166666666666664,0.004022121429443359,188,232
pitt1_3,LONG,2,0.007577896118164,0,239,68,37,37,225.20833333333334,72.25,0.007272958755493164,482,301
pitt1_3,LONG,3,0.0097866058349609,0,412,95,50,50,467.36111111111114,85.30555555555556,0.008719444274902344,565,2325
pitt1_3,LONG,5,0.0102920532226562,0,446,97,51,51,391.1223958333333,68.36111111111111,0.008658409118652344,538,55455
NormalDist_Random-Synthetic__2_8_5616_,0,2,0.0294086933135986,0,666,646,307,213,660.5,637.0,0.025931119918823242,1446,742
NormalDist_Random-Synthetic__2_8_5616_,0,3,0.1427352428436279,0,6207,4907,2442,448,6666.583333333333,5365.833333333333,0.04617619514465332,2640,9178
NormalDist_Random-Synthetic__2_8_5616_,0,5,1.0541114807128906,0,61021,21162,12200,649,65142.39270833333,19417.891666666666,0.054714202880859375,3459,584935
musk,2,2,4.496689081192017,0,187878,20706,19341,833,240740.1864295125,22207.47957839262,6.579477071762085,511568,288421
musk,2,3,29.477460384368896,0,1497788,44229,44070,1443,3237788.265700483,184993.87176108916,7.2238171100616455,547658,72874880
musk,2,5,394.2623875141144,0,21677160,496557,496462,3319,237613164.7452789,48171494.06506368,7.220271587371826,548013,2085336669032
car,good,2,0.0091853141784667,0,139,105,101,101,143.07142857142858,104.57142857142857,0.02039337158203125,317,232
car,good,3,0.0174677371978759,0,508,366,360,195,549.2321428571429,369.0952380952381,0.01251530647277832,546,1562
car,good,5,0.0351943969726562,0,1486,671,665,267,1720.161830357143,671.0892857142857,0.015346050262451172,785,27896
libras,4,2,0.3801815509796142,0,22913,5004,4771,650,50796.833333333336,3872.25,1.091832160949707,108002,64981
libras,4,3,2.535458564758301,0,190141,16752,15672,1175,279779.99305555556,33520.583333333336,1.1987996101379395,113663,7776301
