dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,3.6277904510498047,0,76431,27038,38433,602,79970.75,30951.333333333332,0.6914896965026855,15668,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,49.3946578502655,0,1184801,85734,562560,732,1097516.3875,77430.66666666667,0.7798550128936768,17957,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,3.151961088180542,0,49130,21041,22035,548,46843.42234332425,20748.84741144414,4.248525619506836,102762,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,101.94923639297484,0,2331984,367825,939289,857,2216438.6494096275,391261.9627611262,6.309373378753662,160228,8238784
Stroke_Kaggle_,1,2,0.0245189666748046,0,445,394,218,159,450.421875,402.25,0.041784048080444336,962,529
Stroke_Kaggle_,1,3,0.0888261795043945,0,3025,2316,1599,326,3369.0546875,2636.78125,0.030596494674682617,1677,5489
Stroke_Kaggle_,1,5,0.7049050331115723,0,29957,13451,17751,487,41211.92529296875,19836.640625,0.04196763038635254,2525,242825
spambase,1,2,0.2057335376739502,0,6546,3348,3675,753,9461.108108108108,2183.972972972973,0.35299015045166016,26642,24754
spambase,1,3,1.8473045825958248,0,61489,33317,27068,607,84067.86486486487,35062.261261261265,0.46431446075439453,33415,1823694
spambase,1,5,267.72658371925354,0,8880404,3736873,4220874,947,8105479.047297297,4661321.594594595,0.633751392364502,45081,4394565333
echocardio,1,2,0.0138838291168212,0,486,69,244,33,484.92857142857144,70.85714285714286,0.0166323184967041,1052,631
echocardio,1,3,0.0220377445220947,0,923,75,460,34,890.0,83.14285714285714,0.015333414077758789,1124,7176
echocardio,1,5,0.0223243236541748,0,958,75,484,34,741.5133928571429,64.14285714285714,0.014870166778564453,1083,384168
phoneme,1,2,0.0131847858428955,0,181,175,84,84,181.0,176.5,0.010630130767822266,402,211
phoneme,1,3,0.0269579887390136,0,745,512,354,207,791.0833333333334,510.8333333333333,0.015146017074584961,662,1351
phoneme,1,5,0.0468099117279052,0,1581,751,797,301,2251.7479166666667,923.0,0.01807260513305664,850,21700
texture,14,2,0.3297240734100342,0,12389,4316,4638,571,12346.8984375,3372.084375,0.33864283561706543,25122,12881
texture,14,3,2.610337734222412,0,115409,12797,63184,1052,149752.19453125,33731.30520833333,0.43054938316345215,31273,682801
texture,14,5,11.804925441741943,0,560593,38707,314349,2477,3013909.0396126304,512934.1790625,0.45728611946105957,32517,847361193
statlog_is,7,2,0.055417776107788,0,2003,687,650,311,1856.9014084507041,468.32394366197184,0.061249732971191406,3978,2557
statlog_is,7,3,0.1542284488677978,0,6847,1193,2778,636,7356.469483568075,2225.6197183098593,0.06821537017822266,4706,59712
statlog_is,7,5,0.253948450088501,0,11991,1277,5502,1025,35421.11801643192,6292.179342723004,0.0688629150390625,4553,14051256
banknote,1,2,0.007131814956665,0,101,86,56,53,104.65625,86.78125,0.006139039993286133,242,137
banknote,1,3,0.011042833328247,0,265,173,140,118,336.296875,187.25,0.007611989974975586,384,697
banknote,1,5,0.0121235847473144,0,325,187,175,133,449.734375,224.28125,0.008392810821533203,428,2517
NormalDist_Random-Synthetic__2_6_5132_,1,2,0.0120179653167724,0,132,132,71,71,136.0,136.0,0.008385658264160156,291,154
NormalDist_Random-Synthetic__2_6_5132_,1,3,0.0232250690460205,0,524,524,278,207,607.1666666666666,566.6666666666666,0.011837959289550781,510,834
NormalDist_Random-Synthetic__2_6_5132_,1,5,0.0596148967742919,0,1980,1754,1074,341,2842.8375,1838.975,0.01571345329284668,760,9402
ilpd,2,2,0.0203268527984619,0,687,619,348,222,688.0,608.0,0.02134251594543457,1446,742
ilpd,2,3,0.1233718395233154,0,5891,2447,3091,396,6716.0,2789.6666666666665,0.033559560775756836,2574,9178
ilpd,2,5,0.5177860260009766,0,26243,4214,14639,410,29018.244791666668,4812.958333333333,0.03963303565979004,3006,584935
EqualDist_Random-Synthetic__2_7_7307_,0,2,0.0217220783233642,0,325,325,168,148,334.0,334.0,0.017656326293945312,731,379
EqualDist_Random-Synthetic__2_7_7307_,0,3,0.0661940574645996,0,2050,2050,1055,364,2329.5,2255.3333333333335,0.02645087242126465,1320,3304
EqualDist_Random-Synthetic__2_7_7307_,0,5,0.4534265995025635,0,18570,13366,9808,585,26897.575,14875.9,0.037337303161621094,2105,101584
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,2,0.916929006576538,0,276,276,132,126,276.0,276.0,0.7042236328125,627,326
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,3,1.4448213577270508,0,1526,1274,743,282,1626.0,1319.3333333333333,1.1509222984313965,1102,2626
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,5,2.63218092918396,0,5261,2745,2581,373,7619.666666666666,2786.0,0.9537432193756104,1480,68406
satimage,5,2,0.2734754085540771,0,9993,1681,3233,444,9961.880208333334,1423.7291666666667,0.3293898105621338,20306,10441
satimage,5,3,1.502793550491333,0,63993,15268,33048,1295,38646.52690972222,11792.777777777777,0.3086235523223877,21793,497785
satimage,5,5,34.8449912071228,0,1640197,190638,938956,3141,1190759.092046441,282611.23298611114,0.34471893310546875,23981,498685189
turkiye,11,2,0.3087496757507324,0,11479,9554,4926,441,11476.0,9685.0,0.3278796672821045,23411,11782
turkiye,11,3,8.606633424758911,0,418279,132025,161119,681,443595.0,170100.16666666666,0.54339599609375,41777,597058
turkiye,11,5,364.666255235672,0,18817034,3139134,6127200,1149,35668824.35,6295881.525,0.7129490375518799,53998,676590838
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,2,1.3723249435424805,0,911,903,377,139,957.3469387755102,904.2142857142857,1.184110403060913,2207,1226
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,3,3.946454763412476,0,9836,938,4494,191,10804.081632653062,3746.1020408163267,1.6022741794586182,4024,19650
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,5,4.10453462600708,0,10326,938,4984,191,19967.895408163266,2167.734693877551,1.6467945575714111,4240,2138410
auto2, class2,2,11.975645303726196,0,303676,303676,151921,945,303665.0,303665.0,8.566426515579224,608402,304591
oil_spill,2,2,0.3509607315063476,0,17439,10429,7016,404,17163.026455026455,10987.9417989418,0.4246370792388916,34778,17956
oil_spill,2,3,4.47062873840332,0,237881,31819,131396,727,492158.2557319224,129934.04409171076,0.5878016948699951,52380,1125370
oil_spill,2,5,23.71368384361267,0,1249833,93911,762073,976,18411368.44367284,2523649.219400353,0.6939253807067871,59958,1957925908
DryBeans,HOROZ,2,0.092287540435791,0,1821,592,507,263,1769.8828125,541.578125,0.0789346694946289,3714,2081
DryBeans,HOROZ,3,0.1991186141967773,0,6149,1375,2202,611,6228.859375,1920.5885416666667,0.08893203735351562,4283,43745
DryBeans,HOROZ,5,0.7459275722503662,0,30257,5296,11714,1443,43288.38181966146,10361.552083333334,0.0989537239074707,4657,8303633
spectf_heart,0,2,0.2881736755371094,0,15213,8496,7395,571,15029.443181818182,7655.758522727273,0.33564233779907227,30450,15577
spectf_heart,0,3,7.582050561904907,0,428537,15468,238790,672,425673.9403409091,19496.920454545456,0.4925379753112793,46468,908777
spectf_heart,0,5,15.109622716903688,0,862509,17902,461365,696,709226.9179332387,17420.248768939393,0.4819011688232422,45035,1368442637
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,2,28.160813093185425,0,256,252,182,131,260.96,250.12,23.874057054519653,602,326
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,3,46.848464488983154,0,1311,401,990,127,1455.12,1264.36,30.446479320526123,1049,2626
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,5,54.61453485488892,0,1941,484,1522,228,7282.047,2295.72,35.593698263168335,1455,68406
planning,2,2,0.0268375873565673,0,1105,780,494,219,1105.0,802.0,1.5195932388305664,2306,1177
planning,2,3,0.1966109275817871,0,10845,1047,4491,249,10615.666666666666,1007.3333333333334,0.04323697090148926,3728,18473
planning,2,5,0.2507634162902832,0,13885,1085,5821,251,11638.472916666668,936.8333333333334,0.04345130920410156,3726,1925357
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,2,0.0049271583557128,0,7,6,4,4,8.0,6.25,0.0023894309997558594,14,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,3,0.0048975944519042,0,7,6,4,4,8.0,6.25,0.002352476119995117,14,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,5,0.0049901008605957,0,7,6,4,4,7.625,5.875,0.002341747283935547,14,11
trains,west,2,0.0077686309814453,0,81,1,32,0,81.0,1.0,0.0051000118255615234,82,3241
trains,west,3,0.007819652557373,0,81,1,32,0,81.0,1.0,0.007925987243652344,82,85401
trains,west,5,0.0079047679901123,0,81,1,32,0,81.0,1.0,0.00789952278137207,82,25706997
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,2,1.7674248218536377,0,76401,71217,40530,668,76401.0,70103.0,2.253944158554077,160002,80201
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,3,167.16083884239197,0,8710861,71218,3724393,668,8519216.083333334,70893.5,3.8963804244995117,300587,10667001
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,5,168.35227751731873,0,8710961,71218,3724422,668,8396004.583333334,69875.5,3.895355463027954,298551,84280006981
appendicitis,1,2,0.0111634731292724,0,345,81,105,34,348.6607142857143,77.17857142857143,0.013933181762695312,758,407
appendicitis,1,3,0.017061710357666,0,669,119,207,64,734.65625,126.19642857142857,0.012078285217285156,856,3683
appendicitis,1,5,0.0195918083190917,0,809,140,259,84,804.96171875,123.9625,0.01208186149597168,872,122438
mc2,2,2,0.1802139282226562,0,9678,2560,3916,392,9684.5,2293.0,0.19494938850402832,19602,9871
mc2,2,3,1.390233278274536,0,81028,10154,36181,701,75994.33333333333,13920.0,0.23937773704528809,22902,457451
mc2,2,5,18.68891644477844,0,1146496,180154,535938,1203,1315531.9791666667,298163.06666666665,0.27103734016418457,25259,432752594
breast_cancer_wis_ori,M,2,0.1460702419281005,0,7053,483,2887,338,7016.30625,444.275,0.16384005546569824,14282,7261
breast_cancer_wis_ori,M,3,0.26751708984375,0,13557,494,8122,445,20377.609722222223,2567.1027777777776,0.17494606971740723,15064,288101
breast_cancer_wis_ori,M,5,0.4671418666839599,0,23409,715,16061,658,67260.3175954861,3313.307152777778,0.1799328327178955,15290,199080695
urban,shadow ,2,3.0031280517578125,0,149509,6971,64970,680,147120.0,5327.811224489796,3.32873797416687,305174,173167
urban,shadow ,3,11.298739910125732,0,572013,17736,376186,1245,841736.955994898,88387.52380952382,3.5330939292907715,314726,33883403
urban,shadow ,5,280.006716966629,0,14255017,560431,11390011,1968,32223148.15653699,2194867.144855442,3.533099889755249,315873,580802256770
parkinsons,0,2,0.0746588706970214,0,3737,957,1462,303,3651.2727272727275,809.4659090909091,0.09874176979064941,7482,3917
parkinsons,0,3,0.258890151977539,0,14733,1307,6819,375,19161.277462121212,2833.528409090909,0.09818243980407715,8838,113653
parkinsons,0,5,0.6159861087799072,0,36237,1937,16451,500,87647.04723011363,16527.720643939392,0.10486030578613281,9159,41621295
haberman,2,2,0.0055713653564453,0,52,50,29,28,53.0,52.0,0.003531932830810547,123,67
haberman,2,3,0.0065000057220458,0,100,57,53,29,117.83333333333334,62.333333333333336,0.004015207290649414,192,232
haberman,2,5,0.0064280033111572,0,100,57,53,29,110.66666666666667,58.166666666666664,0.004048585891723633,190,232
pitt1_3,LONG,2,0.0094461441040039,0,239,68,102,37,224.79166666666666,77.25,0.007245540618896484,482,301
pitt1_3,LONG,3,0.0124356746673583,0,412,95,182,50,383.05555555555554,71.41666666666667,0.008438825607299805,543,2325
pitt1_3,LONG,5,0.0128836631774902,0,446,97,193,51,570.0381944444445,95.375,0.00928497314453125,589,55455
NormalDist_Random-Synthetic__2_8_5616_,0,2,0.0337162017822265,0,666,646,315,213,658.5,653.5,0.025919437408447266,1446,742
NormalDist_Random-Synthetic__2_8_5616_,0,3,0.1500375270843505,0,6207,4906,3082,448,6463.833333333333,4413.333333333333,0.041454315185546875,2606,9178
NormalDist_Random-Synthetic__2_8_5616_,0,5,1.291707992553711,0,61025,21158,32747,656,80657.16354166667,18820.466666666667,0.05507159233093262,3638,584935
musk,2,2,5.882268667221069,0,226449,20362,96987,818,240784.58695652173,20891.003952569168,6.526941537857056,511568,288421
musk,2,3,38.28403258323669,0,1637472,43733,1135728,1119,3263489.6957619675,194282.46201141854,7.162752151489258,547364,72874880
musk,2,5,484.93587017059326,0,21825479,494840,15645320,1740,118086290.60974693,11677284.879776021,7.246491193771362,544926,2085336669032
car,good,2,0.0093011856079101,0,139,105,101,101,144.67857142857142,106.71428571428571,0.02043461799621582,317,232
car,good,3,0.0182740688323974,0,508,366,360,205,546.7916666666666,371.4761904761905,0.012478113174438477,547,1562
car,good,5,0.0388367176055908,0,1486,671,865,271,1802.6324404761904,700.047619047619,0.015619039535522461,794,27896
libras,4,2,0.8865947723388672,0,50305,4954,18106,647,50599.125,4232.25,1.0992443561553955,108002,64981
libras,4,3,4.49005126953125,0,254709,17079,150276,1077,348401.7986111111,47130.583333333336,1.2315788269042969,115364,7776301
libras,4,5,170.76612758636475,0,9848985,444111,6471720,1578,12392414.236111112,1564644.0902777778,1.2539055347442627,117659,49698365683
monks2,1,2,0.0080327987670898,0,137,137,91,91,139.0,139.0,0.007843017578125,291,154
monks2,1,3,0.0183348655700683,0,576,556,321,216,603.0,566.5,0.009255170822143555,514,834
monks2,1,5,0.0430035591125488,0,1729,891,996,284,2527.1604166666666,994.9583333333334,0.01204228401184082,731,9402
onehund_tex,Acer Capillipes,2,0.259136438369751,0,11771,6674,4890,412,11344.81347150259,6700.979274611399,0.3193058967590332,24899,18722
onehund_tex,Acer Capillipes,3,3.814831018447876,0,190989,63950,109540,771,204020.01554404144,93361.6865284974,0.5027604103088379,36048,1198338
onehund_tex,Acer Capillipes,5,116.76921892166138,0,5913344,1033107,3889032,1517,29005395.224052787,11042633.963082902,0.6807255744934082,49755,2175230626
grammatical_b3,0,2,3.714482307434082,0,190905,3971,123473,644,156521.86078595318,3417.580685618729,5.241274833679199,381526,715807
grammatical_b3,0,3,33.20705056190491,0,1792315,88932,1199602,962,994212.7156842252,71854.59420289854,5.7647340297698975,403717,285130587
volcanoes-a4,5,2,0.0060949325561523,0,61,47,18,18,61.0,50.0,0.010943174362182617,146,79
volcanoes-a4,5,3,0.0075271129608154,0,117,66,37,37,117.0,63.833333333333336,0.00472569465637207,199,299
volcanoes-a4,5,5,0.0074391365051269,0,117,66,37,37,118.0,64.33333333333333,0.004683494567871094,202,299
chronic_kidney_disease,ckd,2,0.050166368484497,0,2395,495,1118,278,2381.5202702702704,297.06756756756755,0.053803443908691406,4960,2776
chronic_kidney_disease,ckd,3,0.134596586227417,0,6985,908,3920,532,6347.045045045045,984.7229729729729,0.06205487251281738,5402,67600
chronic_kidney_disease,ckd,5,0.4498984813690185,0,25226,3263,12741,873,20003.7774634009,3017.856081081081,0.06664013862609863,5581,17326990
PopularKids,2,2,0.0184836387634277,0,671,496,294,184,659.0,454.0,0.018689632415771484,1446,742
PopularKids,2,3,0.0948610305786132,0,5002,2210,2010,351,5581.916666666667,2309.8333333333335,0.02904820442199707,2414,9178
PopularKids,2,5,0.4918243885040283,0,28161,6037,11006,494,34116.82708333333,8239.7,0.035186052322387695,2869,584935
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,2,0.4869506359100342,0,4601,4601,2350,396,4601.0,4601.0,0.5062177181243896,10002,5051
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,3,5.689461946487427,0,124601,66237,64694,654,127976.0,64961.0,0.7989919185638428,18902,166751
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,5,49.703187227249146,0,1204801,66237,671440,654,1187392.25,63941.0,0.9494690895080566,22758,79375496
yeast,ME1,2,0.0106446743011474,0,198,133,78,78,211.25,123.14285714285714,0.019883394241333008,506,407
yeast,ME1,3,0.0226156711578369,0,750,446,357,195,850.0892857142857,491.39285714285717,0.016359806060791016,825,3683
yeast,ME1,5,0.045285940170288,0,1808,721,1215,276,3975.618191964286,1639.9375,0.021503210067749023,1216,122438
auto8,class9,2,124.9102499485016,0,6482538,4095349,3036422,1272,6479071.318446602,4025123.023300971,133.82042741775513,12970792,6499816
analcatdata_dmft,1,2,0.0084524154663085,0,171,122,67,54,165.5,119.0,0.021556615829467773,443,232
analcatdata_dmft,1,3,0.0136685371398925,0,394,225,163,104,466.5,216.5,0.009407520294189453,618,1562
analcatdata_dmft,1,5,0.0151915550231933,0,469,232,198,109,844.1666666666666,324.75,0.010688066482543945,695,7547
pc2,2,2,0.1600675582885742,0,4706,2660,1365,336,4406.423076923077,2579.653846153846,0.13200926780700684,9154,5461
pc2,2,3,2.284907102584839,0,98036,42860,27776,813,83644.60576923077,43657.60256410256,0.22307562828063965,15304,187565
pc2,2,5,211.4992525577545,0,10502673,3423710,2891868,1348,7469026.57255609,3577114.424358974,0.33990001678466797,23434,96748211
scene,2,2,15.756720304489136,0,702113,417815,346317,1125,700344.4886172006,295656.2403035413,16.351463556289673,1403040,703892
scene,2,5,727.9437036514282,0,35294491,1048821,27681998,2581,3313091885.611575,157578009.7000492,25.1767520904541,2048056,19472206229484
first,1,2,0.4837527275085449,0,16587,7933,7199,445,16142.478142076503,6742.628415300546,0.4897425174713135,32576,16837
first,1,3,5.371882438659668,0,216164,50110,111048,826,321339.85154826957,107305.33333333333,0.6368398666381836,44758,1021568
first,1,5,37.1684148311615,0,1538386,356072,942717,2245,21139289.307103824,5590094.509744991,0.7881295680999756,54894,1664856104
ecoli,om,2,0.0081949234008789,0,165,86,66,58,162.96875,86.625,0.01179647445678711,362,301
ecoli,om,3,0.0158426761627197,0,517,209,223,143,518.9583333333334,181.9375,0.010447025299072266,555,2325
ecoli,om,5,0.0282669067382812,0,1181,305,527,194,1222.3349609375,324.6614583333333,0.013279914855957031,687,55455
grammatical_a7,1,2,6.7972800731658936,0,332939,15579,173242,709,290205.42025316454,13775.688607594937,8.579231262207031,668342,702706
grammatical_a7,1,3,106.57447290420532,0,5417239,544596,3824937,1167,3817159.6088607595,554666.4430379746,9.716824054718018,719101,277335426
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,2,25.03099632263184,0,52655,21535,24356,531,49186.03571428572,21374.928571428572,34.2641077041626,109762,77029
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,3,767.2226412296295,0,2553388,367863,1100851,773,2194964.4285714286,333416.8333333333,49.90663027763367,168142,10039709
parkinson_speech,0,2,0.1167323589324951,0,5210,931,2974,233,5262.866666666667,2496.542857142857,0.3297410011291504,10817,5566
parkinson_speech,0,3,0.4280295372009277,0,20640,1087,14865,462,92921.34365079366,18303.609523809526,0.21179509162902832,16670,193026
parkinson_speech,0,5,0.9276583194732666,0,45549,1462,36322,629,1488382.5828670636,198231.80809523808,0.22016048431396484,16942,101533902
grammatical_b9,1,2,7.4186625480651855,0,366264,18864,230175,517,327228.52401010954,16983.161752316766,9.406913757324219,743064,705079
grammatical_b9,1,3,145.16721200942993,0,7425900,488064,5641411,721,5239353.332280259,511385.4276888514,10.480639219284058,805535,278742024
climate,0,2,0.0707988739013671,0,3044,2684,1436,340,3043.5,2657.0,0.09537553787231445,6243,3161
climate,0,3,1.0563950538635254,0,54584,12086,30085,525,66685.25,18174.666666666668,0.1377246379852295,11573,82240
climate,0,5,4.36971378326416,0,238368,12108,108325,523,311497.9583333333,19444.666666666668,0.14937686920166016,12830,24122256
isolet,14,2,79.95536518096924,0,2590699,656326,1120473,1062,2583738.464893153,476449.3486698648,67.50240063667297,5189061,2630072
auto7_3,class3,2,0.0259122848510742,0,734,712,341,230,737.5,718.5,0.07726716995239258,1523,781
auto7_3,class3,3,0.1613926887512207,0,7957,4972,3567,440,8092.75,5003.5,0.03957843780517578,2820,9920
auto7_3,class3,5,1.2159833908081057,0,65782,10913,28811,551,66461.84375,11780.191666666666,0.048128366470336914,3656,667928
volcanoes-d3,3,2,0.0097889900207519,0,61,56,17,17,61.0,57.0,0.0062291622161865234,146,79
volcanoes-d3,3,3,0.0143048763275146,0,125,88,35,35,138.91666666666666,89.0,0.0073206424713134766,223,299
volcanoes-d3,3,5,0.0120635032653808,0,125,88,35,35,131.33333333333334,79.16666666666667,0.007225990295410156,219,299
Diabetic,0,2,0.0500352382659912,0,1936,1734,944,292,1953.03125,1690.6796875,0.052330732345581055,4034,2081
Diabetic,0,3,0.4849317073822021,0,23116,9351,13164,426,30912.44140625,15948.859375,0.09185075759887695,7234,43745
Diabetic,0,5,4.987080335617065,0,237718,46501,159278,735,646936.6645507812,192835.903515625,0.1210169792175293,9527,8303633
ar4,2,2,0.0940208435058593,0,4887,816,1819,268,4794.261261261261,724.1531531531532,0.10651969909667969,10214,6217
ar4,2,3,0.3478262424468994,0,19428,3173,10542,496,19722.711711711712,3880.057057057057,0.12559270858764648,11493,228032
ar4,2,5,6.467875480651856,0,378075,55479,227522,659,240465.6455518018,63740.83093093093,0.14574551582336426,12617,134381744
auto5, class3,2,2.21768569946289,0,112112,97142,52433,819,112076.05684210526,94984.11368421053,2.3534557819366455,225152,113051
auto5, class3,3,162.02190852165222,0,9029813,643448,5437357,1191,14501018.845789474,2696245.72,4.317383527755737,415697,17862376
Chess_King-Rookvs.King-Pawn__UCI_,nowin,2,0.0797662734985351,0,2618,1883,1382,414,2584.2876712328766,1745.36301369863,0.0833592414855957,5185,2702
Chess_King-Rookvs.King-Pawn__UCI_,nowin,3,0.7450857162475586,0,30633,16677,16614,744,28916.29109589041,18835.127853881277,0.11079859733581543,7647,64898
Chess_King-Rookvs.King-Pawn__UCI_,nowin,5,12.287040948867798,0,489461,148710,285289,1301,2640460.5743364724,1490987.9914383562,0.17885422706604004,12953,16173662
bankruptcy,1,2,0.0071907043457031,0,161,19,89,11,162.975,19.0,0.0066602230072021484,362,211
bankruptcy,1,3,0.0070736408233642,0,161,19,89,11,162.525,19.0,0.005884647369384766,362,1351
bankruptcy,1,5,0.0073933601379394,0,161,19,89,11,159.825,19.0,0.005816936492919922,362,21700
onehund_sha,Acer Capillipes,2,0.3725244998931885,0,17445,5713,6485,420,15511.361328125,5780.15234375,0.45923304557800293,35074,32897
onehund_sha,Acer Capillipes,3,2.8312807083129883,0,144989,19976,64657,771,247293.33072916666,67938.63997395833,0.6441118717193604,48121,2796417
onehund_sha,Acer Capillipes,5,14.122893810272217,0,746405,54508,352240,1209,25321736.896470133,5525252.702050781,0.8788468837738037,64831,8987138113
pc3,2,2,0.1803350448608398,0,7841,4533,3304,368,7840.0,4641.0,0.19956231117248535,15878,8002
pc3,2,3,3.007300615310669,0,150813,35203,70634,699,161997.16666666666,57516.0,0.30039000511169434,24044,333502
pc3,2,5,92.81566309928894,0,4955550,920596,2244983,1893,8542134.101041667,2923809.441666667,0.36345839500427246,29062,254565277
Marketing_EoSL_,9,2,0.0858206748962402,0,2570,1331,764,264,2488.1066666666666,1330.5933333333332,0.08048510551452637,5327,2851
Marketing_EoSL_,9,3,0.3948931694030761,0,17297,3845,5979,490,22478.275,7213.811111111111,0.10741329193115234,7346,70376
Marketing_EoSL_,9,5,1.235706806182861,0,55794,8567,27212,734,303288.87906944443,62876.12288888889,0.12943100929260254,8836,18545216
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,2,0.0435075759887695,0,256,252,182,148,264.32,253.0,0.032427072525024414,602,326
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,3,0.0806884765625,0,1311,686,990,276,1459.44,1292.04,0.04281473159790039,1047,2626
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,5,0.1470093727111816,0,3491,1269,3072,381,6755.596,2511.4,0.052437543869018555,1477,68406
wpbc,R,2,0.165414810180664,0,8452,4993,3905,376,8452.0,5425.0,0.1828913688659668,17163,8647
wpbc,R,3,3.1837353706359863,0,182351,10520,91269,419,165746.25,14024.0,0.2646474838256836,25554,374792
wpbc,R,5,6.133339405059815,0,347211,13851,193825,490,648874.1854166667,42697.525,0.282895565032959,26893,309694088
volcanoes-a3,4,2,0.0059819221496582,0,61,42,25,25,58.145833333333336,40.416666666666664,0.004178285598754883,134,79
volcanoes-a3,4,3,0.0075392723083496,0,121,61,44,44,116.08680555555556,63.18055555555556,0.004738807678222656,188,299
volcanoes-a3,4,5,0.0073697566986083,0,121,61,44,44,114.52083333333334,66.69444444444444,0.0048367977142333984,197,299
winsconsin,4,2,0.0108277797698974,0,234,204,158,130,231.5,185.0,0.008782148361206055,486,254
winsconsin,4,3,0.0281205177307128,0,944,463,730,321,865.25,400.5,0.012837648391723633,704,1794
winsconsin,4,5,0.0460174083709716,0,1759,645,1438,492,2862.0291666666667,1113.125,0.03357648849487305,868,35443
optical,5,2,0.4735414981842041,0,14196,7572,5746,525,14182.49152542373,7305.279661016949,0.40274620056152344,29207,15754
optical,5,3,5.292542934417725,0,180566,47458,109559,912,321762.5338983051,135400.27966101695,0.6027815341949463,42082,924354
optical,5,5,68.39051747322083,0,2224520,429124,1618887,2086,26899061.637491174,9195719.326977402,0.6692385673522949,46592,1407982314
NormalDist_Random-Synthetic__2_12_5886_,0,2,0.0519015789031982,0,1373,1309,701,289,1363.5,1282.5,0.05216717720031738,2918,1486
NormalDist_Random-Synthetic__2_12_5886_,0,3,0.4565684795379638,0,19702,14106,9774,550,20159.833333333332,15418.333333333334,0.08149337768554688,5380,26290
NormalDist_Random-Synthetic__2_12_5886_,0,5,9.889958143234251,0,485449,126654,253401,922,483427.6270833333,121880.40833333334,0.11478304862976074,7229,3505051
horse_colic_lesion,1,2,0.0057926177978515,0,1,0,0,0,1.0,0.0,0.005260944366455078,2,2486
horse_colic_lesion,1,3,0.0058925151824951,0,1,0,0,0,1.0,0.0,0.006009817123413086,2,57226
horse_colic_lesion,1,5,0.0059432983398437,0,1,0,0,0,1.0,0.0,0.005992412567138672,2,13077135
contraceptive,3,2,0.0164077281951904,0,427,389,195,160,426.0,358.0,0.016056537628173828,902,466
contraceptive,3,3,0.0698328018188476,0,2985,2045,1336,288,3326.3333333333335,2319.6666666666665,0.026488780975341797,1611,4526
contraceptive,3,5,0.3782711029052734,0,17867,7142,8621,501,30962.086458333335,11607.691666666668,0.03535342216491699,2248,174437
heart_switzerland,1,2,0.0113074779510498,0,341,84,132,52,311.02941176470586,71.29411764705883,0.011588096618652344,682,596
heart_switzerland,1,3,0.0223748683929443,0,942,164,355,120,792.7941176470588,149.921568627451,0.014741659164428711,860,6580
heart_switzerland,1,5,0.0345971584320068,0,1577,257,645,184,1370.0036764705883,258.69607843137254,0.016817331314086914,952,331212
saheart,1,2,0.0170230865478515,0,547,525,291,199,546.0,519.5,0.018502473831176758,1158,596
