dataset_name,target_value,depth,Apriori_DP_fixed_qf05 (PS)-real_time_taken,Apriori_DP_fixed_qf05 (PS)-failed,Apriori_DP_fixed_qf05 (PS)-sgs_evaluated,Apriori_DP_fixed_qf05 (PS)-sgs_eval_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_quality_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_top_k_interesting,Apriori_DP_fixed_qf05 (PS)-e_est,Apriori_DP_fixed_qf05 (PS)-ei_est,Apriori_DP_fixed_qf05 (PS)-time_to_est,Apriori_DP_fixed_qf05 (PS)-sdfastest-esgs,Apriori_DP_fixed_qf05 (PS)-ub
breast,recurrence-events,2,0.0136349201202392,0,476,274,217,131,476.0,253.125,0.018709421157836914,1201,862
breast,recurrence-events,3,0.0313913822174072,0,1538,883,753,219,1726.0,728.59375,0.023197412490844727,1823,11522
breast,recurrence-events,5,0.0646579265594482,0,2742,1575,1170,229,4241.8359375,2227.625,0.02657604217529297,2120,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,3.0781455039978027,0,301,251,182,148,301.0,252.0,2.0965330600738525,600,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,6.274353265762329,0,1356,436,990,221,1367.8,1306.8,2.595799207687378,1049,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,6.298281669616699,0,1356,436,990,221,4286.46,2049.95,2.9474339485168457,1457,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,33.02878952026367,0,325,275,0,0,325.0,275.0,22.83300256729126,625,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,72.96537399291992,0,1575,1525,0,0,1575.0,1525.0,29.93895673751831,1100,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,458.80671977996826,0,7825,4650,0,0,7825.0,4650.0,36.4944281578064,1675,68406
horse_colic_outcome,2,2,0.0358164310455322,0,70,0,36,0,70.0,0.0,1.5281791687011719,70,2486
horse_colic_outcome,2,3,0.0077435970306396,0,70,0,36,0,70.0,0.0,0.0072536468505859375,70,57226
horse_colic_outcome,2,5,0.0069522857666015,0,70,0,36,0,70.0,0.0,0.0069696903228759766,70,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0978775024414062,0,3259,1421,1607,300,3259.0,1661.26582278481,0.08742570877075195,7841,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.635906457901001,0,19577,4061,10340,387,21715.72316384181,3553.2489451476795,0.12074780464172363,11102,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.6328620910644531,0,24112,4077,13370,387,23809.338983050846,3528.1856540084386,0.12980246543884277,11408,75449320
wall4,Slight-Right-Turn,2,0.0089564323425292,0,82,59,33,33,82.0,62.0,0.006911516189575195,181,137
wall4,Slight-Right-Turn,3,0.0102548599243164,0,156,120,78,75,153.5,111.16666666666667,0.008005619049072266,289,697
wall4,Slight-Right-Turn,5,0.0111250877380371,0,180,138,98,90,178.08333333333334,133.5,0.008508682250976562,321,2517
hayes,2,2,0.0059225559234619,0,81,48,35,29,81.0,54.0,0.004452705383300781,180,121
hayes,2,3,0.006704568862915,0,121,64,71,44,140.66666666666666,69.33333333333333,0.005329608917236328,269,576
hayes,2,5,0.0066854953765869,0,121,64,71,44,154.66666666666666,76.16666666666667,0.005438327789306641,274,1941
analcatdata_germangss,4,2,0.0083489418029785,0,171,134,27,25,171.0,131.78571428571428,0.005505800247192383,307,172
analcatdata_germangss,4,3,0.0139460563659667,0,514,269,128,71,544.9285714285714,258.0,0.007481813430786133,512,988
analcatdata_germangss,4,5,0.0153865814208984,0,572,286,155,77,696.0,253.71428571428572,0.008206605911254883,539,12616
thyroid_allhypo,primary hypothyroid.,2,0.0374782085418701,0,1099,775,556,289,1099.0,841.5294117647059,0.045533180236816406,2899,2081
thyroid_allhypo,primary hypothyroid.,3,0.2650465965270996,0,8950,6048,5880,593,8674.161290322581,7057.692810457516,0.07162809371948242,4671,43745
thyroid_allhypo,primary hypothyroid.,5,16.750514268875122,0,145558,92666,130495,1111,231327.41720430108,252186.28104575165,0.11462211608886719,7809,8303633
user,High,2,0.0085418224334716,0,191,147,73,71,191.0,136.5625,0.00732421875,380,211
user,High,3,0.0147745609283447,0,592,149,326,71,580.6979166666666,138.34375,0.008920907974243164,609,1351
user,High,5,0.0147795677185058,0,592,149,326,71,643.5364583333334,155.95833333333334,0.009383440017700195,638,21700
thyroid_dis,discordant.,2,0.043879747390747,0,1390,1163,578,300,1390.0,1141.9607843137255,0.04871654510498047,3277,2081
thyroid_dis,discordant.,3,0.4206576347351074,0,15428,11772,7693,540,16441.483870967742,13507.254901960785,0.08228015899658203,5769,43745
thyroid_dis,discordant.,5,97.94633054733276,0,420564,330172,298168,973,638312.9086021505,685163.8699346405,0.13467907905578613,9851,8303633
synthetic_control,4,2,0.2221982479095459,0,11868,1232,7895,855,11868.0,1370.2265625,0.43623900413513184,36720,28921
synthetic_control,4,3,0.493748664855957,0,26157,4978,22184,1134,23817.418604651164,9813.9140625,0.4919319152832031,39833,2304201
synthetic_control,4,5,1.503692388534546,0,44724,13589,40751,1221,87971.8011627907,81899.923828125,0.5199615955352783,42212,6500162589
titanic,1,2,0.0060946941375732,0,36,26,17,16,36.0,25.333333333333332,0.0037741661071777344,57,37
titanic,1,3,0.0062038898468017,0,48,38,25,24,45.33333333333333,33.33333333333333,0.0033729076385498047,77,93
titanic,1,5,0.00600266456604,0,48,38,25,24,51.77777777777778,40.44444444444444,0.003673553466796875,85,93
secom,1,2,0.4003159999847412,0,19306,18684,8999,627,19306.0,18670.884615384617,0.4548485279083252,38221,19307
secom,1,3,27.68848562240601,0,1137645,597606,527130,1140,1156176.6176470588,935016.7435897436,0.8937180042266846,74807,1255087
wine,1,2,0.020388126373291,0,913,238,540,224,913.0,329.8536585365854,0.02960968017578125,2143,1379
wine,1,3,0.0297071933746337,0,1582,299,1209,294,1325.0,334.4634146341463,0.0338594913482666,2661,23479
wine,1,5,0.0305097103118896,0,1603,307,1230,298,1066.8333333333333,260.75,0.03361248970031738,2626,2893164
thyroid_allrep,overreplacement.,2,0.0313427448272705,0,844,740,575,299,844.0,765.8823529411765,0.043947458267211914,2521,2081
thyroid_allrep,overreplacement.,3,0.2404513359069824,0,8300,6498,6548,590,8204.0,7380.653594771242,0.07296133041381836,4597,43745
thyroid_allrep,overreplacement.,5,21.09487557411194,0,179328,119525,160105,1144,253777.16129032258,275800.5816993464,0.11882710456848145,7827,8303633
post,S,2,0.0080204010009765,0,176,112,76,51,176.0,114.5,0.00784754753112793,397,277
post,S,3,0.0122077465057373,0,436,273,188,127,530.1666666666666,307.3333333333333,0.00954580307006836,612,2048
post,S,5,0.0176856517791748,0,675,457,311,179,781.7666666666667,428.9666666666667,0.011723518371582031,746,44552
human,1,2,26.99374938011169,0,853092,29928,786122,951,853092.0,38123.00751879699,20.575419902801514,1302320,2492029
human,1,3,80.46616291999817,0,1957993,245981,1891023,1085,3181925.5684647304,797321.6285329744,21.34717345237732,1268868,1853240389
connectionist_sonar,R,2,0.4365568161010742,0,28920,797,13968,562,28920.0,1616.25,0.7152891159057617,57600,28921
connectionist_sonar,R,3,0.4791672229766845,0,30370,966,15407,605,30909.06976744186,1163.3333333333333,0.632469654083252,60883,2304201
connectionist_sonar,R,5,0.478010892868042,0,30424,997,15461,606,32271.976744186046,1760.53125,0.6542460918426514,61539,6500162589
hiv_746,-1,2,0.1424882411956787,0,9751,384,4041,118,9751.0,324.15234375,0.1991713047027588,22240,12881
hiv_746,-1,3,0.1835982799530029,0,10141,609,4058,118,10090.992283950618,645.9518229166666,0.20882678031921387,22726,682801
hiv_746,-1,5,0.1924936771392822,0,10514,968,4060,118,10192.796913580247,863.700390625,0.2092735767364502,22809,847361193
madelon,1,2,41.2489664554596,0,1989019,1961118,959635,1126,1989019.0,1974508.7221418235,20.220612049102783,1723950,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0689084529876709,0,1891,1727,892,325,1891.0,1745.4895833333333,0.08937263488769531,3661,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.7890841960906982,0,29113,22977,15105,607,31088.940476190477,26128.54513888889,0.10823273658752441,6926,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,232.0015516281128,0,646654,310036,361361,889,972393.9014880953,583090.8560763889,0.15914154052734375,10508,6508884
led,2,2,0.0070700645446777,0,105,90,40,40,105.0,92.27272727272727,0.005926847457885742,183,106
led,2,3,0.0108301639556884,0,320,285,146,130,333.45454545454544,275.75757575757575,0.006347179412841797,313,470
led,2,5,0.0180151462554931,0,649,455,366,208,758.5772727272728,533.1560606060606,0.0076787471771240234,421,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.0111222267150878,0,325,233,131,110,325.0,247.5,0.01004171371459961,625,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0248157978057861,0,1117,538,554,195,1268.125,493.125,0.014316558837890625,1021,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0341477394104003,0,1521,645,764,217,1570.2083333333333,587.9166666666666,0.015311717987060547,1091,68406
auto4,class1,2,1.6387481689453125,0,75466,72492,37080,855,75466.0,74504.76129032258,1.7953236103057861,150157,75467
auto4,class1,3,257.71015191078186,0,8717427,704317,4454637,955,9426691.016091954,3138107.077419355,3.560762405395508,297463,9735503
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0136587619781494,0,378,351,151,142,378.0,351.0,0.020282745361328125,703,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0510985851287841,0,2646,1461,1135,302,2646.0,2423.5714285714284,0.020415782928466797,1301,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.1170966625213623,0,4851,1789,2979,417,20552.142857142855,8596.542857142857,0.027261018753051758,1961,101584
Covertype,7,2,5.850799798965454,0,5484,3137,2292,323,5484.0,3164.8627450980393,3.907174587249756,13209,8257
Covertype,7,3,57.45722031593323,0,68475,57485,40753,583,76163.41463414633,58695.08496732026,5.230687618255615,20447,349633
pc4,2,2,0.2439496517181396,0,7383,3772,3097,419,7383.0,3929.4132653061224,0.4429776668548584,14763,7627
pc4,2,3,2.1549389362335205,0,74010,23909,54225,639,78165.93162393162,46281.26530612245,0.27110815048217773,22104,310248
pc4,2,5,170.10383915901184,0,572496,406905,533869,847,2097911.9707264956,1917759.5072278911,0.36223840713500977,29226,225460272
firm,1,2,0.1336719989776611,0,704,616,353,230,704.0,593.2333333333333,0.03961539268493652,1370,742
firm,1,3,0.5857813358306885,0,6721,6561,3864,474,6815.783333333334,6738.933333333333,0.057883501052856445,2527,9178
firm,1,5,3.226515531539917,0,49207,7386,30684,759,189167.72416666668,126139.50583333333,0.08483695983886719,4293,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.6735570430755615,0,5050,2795,2402,356,5050.0,2720.0,0.5063786506652832,10000,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,5.508571863174439,0,56651,27037,28797,594,68290.0,29458.333333333332,0.690537691116333,15540,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,125.7339563369751,0,441736,85733,229023,705,255421.0,74759.16666666667,0.76873779296875,17595,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,4.068381547927856,0,39427,21040,19267,548,39427.0,21213.105802047783,4.227085590362549,102481,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,107.54571461677553,0,1126071,367824,594134,812,1280117.5982905983,372325.1422070535,6.18218994140625,157020,8238784
Stroke_Kaggle_,1,2,0.0230541229248046,0,467,393,218,159,467.0,391.8,0.038991689682006836,931,529
Stroke_Kaggle_,1,3,0.083181619644165,0,3018,2174,1608,307,3132.8,2712.6,0.029616832733154297,1666,5489
Stroke_Kaggle_,1,5,0.9113438129425048,0,15640,11161,11651,380,30049.8,19920.04,0.04130744934082031,2526,242825
spambase,1,2,0.1917104721069336,0,7362,2161,3675,753,7362.0,2151.5254237288136,0.3472626209259033,26521,24754
spambase,1,3,1.3237864971160889,0,44066,29559,19981,818,44160.08917197452,35787.1186440678,0.4741690158843994,33881,1823694
echocardio,1,2,0.0127177238464355,0,470,68,219,33,470.0,70.71428571428571,0.016373872756958008,1050,631
echocardio,1,3,0.0128402709960937,0,481,74,224,34,479.64285714285717,55.892857142857146,0.014354467391967773,1098,7176
echocardio,1,5,0.0126805305480957,0,481,74,224,34,604.375,78.57142857142857,0.01430511474609375,1108,384168
phoneme,1,2,0.0132997035980224,0,210,174,84,84,210.0,170.625,0.010059356689453125,400,211
phoneme,1,3,0.0263788700103759,0,782,368,356,206,793.125,560.0,0.014169931411743164,684,1351
phoneme,1,5,0.0352897644042968,0,948,439,517,223,1327.5625,858.8854166666666,0.0166318416595459,849,21700
texture,14,2,0.341273546218872,0,12406,2704,4638,571,12406.0,3354.03515625,0.33212995529174805,25120,12881
texture,14,3,1.3026094436645508,0,46920,4250,38776,874,56164.66203703704,21017.966145833332,0.4284381866455078,31310,682801
texture,14,5,1.406364917755127,0,49474,4969,41330,937,174991.22654320986,177242.880859375,0.46399617195129395,33412,847361193
statlog_is,7,2,0.0411593914031982,0,1611,287,647,311,1611.0,405.5,0.05968117713928223,3921,2557
statlog_is,7,3,0.0621705055236816,0,2577,404,1611,485,1834.4814814814815,645.6666666666666,0.06827974319458008,4444,59712
statlog_is,7,5,0.064603567123413,0,2766,490,1800,596,1949.825925925926,1654.4333333333334,0.06927275657653809,4867,14051256
banknote,1,2,0.0077803134918212,0,121,85,56,53,121.0,88.75,0.0059452056884765625,226,137
banknote,1,3,0.009958267211914,0,248,161,136,119,262.4583333333333,168.95833333333334,0.007147550582885742,348,697
banknote,1,5,0.0106635093688964,0,273,181,161,141,319.2291666666667,196.04166666666666,0.007787942886352539,394,2517
NormalDist_Random-Synthetic__2_6_5132_,1,2,0.012110948562622,0,153,131,71,71,153.0,131.42307692307693,0.008124113082885742,273,154
NormalDist_Random-Synthetic__2_6_5132_,1,3,0.022611379623413,0,545,523,278,208,527.2179487179487,501.06410256410254,0.011217832565307617,462,834
NormalDist_Random-Synthetic__2_6_5132_,1,5,0.0695407390594482,0,1909,1752,1009,345,1736.7134615384616,1595.5371794871794,0.014419317245483398,700,9402
ilpd,2,2,0.0187745094299316,0,741,583,348,222,741.0,628.2666666666667,0.020449399948120117,1407,742
ilpd,2,3,0.0899965763092041,0,5012,1968,2952,335,5429.988888888889,2878.288888888889,0.03177499771118164,2445,9178
ilpd,2,5,0.2081074714660644,0,7757,3389,5570,376,18520.228888888887,6073.54,0.037607431411743164,2894,584935
EqualDist_Random-Synthetic__2_7_7307_,0,2,0.0216007232666015,0,378,324,168,148,378.0,329.14285714285717,0.01694488525390625,703,379
EqualDist_Random-Synthetic__2_7_7307_,0,3,0.0668995380401611,0,2103,2049,1055,345,2072.5714285714284,2017.9285714285713,0.024936914443969727,1256,3304
EqualDist_Random-Synthetic__2_7_7307_,0,5,1.1777746677398682,0,17307,12395,9331,545,20081.378571428573,14380.735714285714,0.035347938537597656,2014,101584
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,2,1.0408384799957275,0,325,275,132,126,325.0,275.0,0.6913566589355469,625,326
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,3,2.091374158859253,0,1575,1273,743,285,1575.0,1345.8333333333333,0.82149338722229,1100,2626
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,5,4.159735441207886,0,4033,2744,1948,376,4754.583333333333,2901.0416666666665,0.9467484951019287,1468,68406
satimage,5,2,0.2962136268615722,0,10014,771,3233,444,10014.0,697.0304347826087,0.33025407791137695,20164,10441
satimage,5,3,0.4865231513977051,0,17154,5763,10373,805,16343.168421052631,7693.286956521739,0.30700135231018066,21944,497785
satimage,5,5,10.06781005859375,0,106205,65553,99424,1234,182859.93842105262,220311.33521739132,0.3545358180999756,24723,498685189
turkiye,11,2,0.3287482261657715,0,11781,9265,4926,441,11781.0,9259.008196721312,0.32622647285461426,23257,11782
turkiye,11,3,8.985473871231079,0,322466,124894,153677,728,385231.75,168183.15983606558,0.5820975303649902,41763,597058
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,2,1.6808180809020996,0,1039,902,377,139,1039.0,901.1538461538462,1.1646099090576172,2161,1226
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,3,7.227731227874756,0,9964,902,4494,139,9992.846153846154,2722.6923076923076,1.5446984767913818,3938,19650
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,5,7.217617034912109,0,9964,902,4494,139,9905.538461538461,1098.076923076923,1.6148927211761475,4106,2138410
auto2, class2,2,12.274513006210327,0,304590,303675,151921,945,304590.0,303663.125,8.597306489944458,608400,304591
oil_spill,2,2,0.3023481369018554,0,17025,9923,7016,404,17025.0,10203.470198675497,0.42268967628479004,34593,17956
oil_spill,2,3,6.985188245773315,0,292392,22483,211288,685,305816.7455470738,118761.64238410596,0.6038563251495361,53374,1125370
oil_spill,2,5,43.754762172698975,0,422228,92947,340861,825,1453242.2905852417,1526287.148785872,0.6656198501586914,56993,1957925908
DryBeans,HOROZ,2,0.0826923847198486,0,1717,244,507,263,1717.0,288.29411764705884,0.07811307907104492,3655,2081
DryBeans,HOROZ,3,0.1033015251159668,0,2501,361,1291,413,1925.9247311827958,598.9542483660131,0.0886986255645752,4072,43745
DryBeans,HOROZ,5,0.1162912845611572,0,2889,726,1679,555,1898.1720430107528,3561.3705882352942,0.09586763381958008,4655,8303633
spectf_heart,0,2,0.2435953617095947,0,15054,6711,7395,571,15054.0,6675.946428571428,0.32731127738952637,30276,15577
spectf_heart,0,3,3.503426074981689,0,163894,10927,139809,711,214340.1486111111,12502.133333333333,0.46799325942993164,44579,908777
spectf_heart,0,5,3.924695491790772,0,166283,11189,142198,740,249153.87569444443,18989.47886904762,0.48422861099243164,45838,1368442637
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,2,32.01146936416626,0,301,251,182,131,301.0,249.6,23.351966619491577,600,326
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,3,63.95252227783203,0,1356,436,990,215,1364.0,1294.8,30.503814697265625,1045,2626
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,5,64.23094367980957,0,1356,436,990,215,4263.5,1674.4,36.15317511558533,1446,68406
planning,2,2,0.0242919921875,0,1176,779,494,219,1176.0,792.6315789473684,1.5456223487854004,2257,1177
planning,2,3,0.1000447273254394,0,5943,1046,2781,245,7994.526315789473,1011.1578947368421,0.04271888732910156,3639,18473
planning,2,5,0.1042492389678955,0,5987,1084,2799,246,8327.684210526315,1112.2105263157894,0.0421910285949707,3669,1925357
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,2,0.0059382915496826,0,7,5,4,4,7.0,5.5,0.0023806095123291016,10,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,3,0.0055925846099853,0,7,5,4,4,7.0,5.5,0.0023212432861328125,10,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,5,0.0053560733795166,0,7,5,4,4,7.0,5.0,0.0023202896118164062,10,11
trains,west,2,0.0074908733367919,0,80,0,32,0,80.0,0.0,0.005303382873535156,80,3241
trains,west,3,0.0074195861816406,0,80,0,32,0,80.0,0.0,0.008120059967041016,80,85401
trains,west,5,0.0079607963562011,0,80,0,32,0,80.0,0.0,0.008106231689453125,80,25706997
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,2,1.962656021118164,0,80200,66611,40530,668,80200.0,68771.875,2.273477077484131,160000,80201
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,3,223.2020206451416,0,6155938,66611,2985345,668,7381882.888888889,68153.75,3.9013426303863525,297639,10667001
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,5,220.1580958366394,0,6155938,66611,2985345,668,7622880.444444444,69300.625,3.9186253547668457,299578,84280006981
appendicitis,1,2,0.0112068653106689,0,379,80,105,34,379.0,66.27272727272727,0.013478517532348633,730,407
appendicitis,1,3,0.0121610164642333,0,438,118,143,64,459.1818181818182,136.63636363636363,0.011397838592529297,823,3683
appendicitis,1,5,0.012357473373413,0,462,139,166,84,488.02272727272725,149.2977272727273,0.011920452117919922,859,122438
mc2,2,2,0.1683619022369384,0,9870,1660,3916,392,9870.0,1929.375,0.19612979888916016,19600,9871
mc2,2,3,0.4194881916046142,0,22435,8285,14815,654,23596.594202898552,11102.708333333334,0.235368013381958,23100,457451
mc2,2,5,17.652324438095093,0,174061,146322,164593,816,142015.97463768115,267624.2604166667,0.2637310028076172,24829,432752594
breast_cancer_wis_ori,M,2,0.1108412742614746,0,7141,225,2887,338,7141.0,302.4583333333333,0.16437196731567383,14280,7261
breast_cancer_wis_ori,M,3,0.1175398826599121,0,7504,283,3250,427,7166.574561403509,425.38368055555554,0.17388319969177246,15022,288101
breast_cancer_wis_ori,M,5,0.1180424690246582,0,7571,339,3317,473,7229.884649122807,1348.5840277777777,0.17818427085876465,15501,199080695
urban,shadow ,2,2.254689931869507,0,135009,2637,64970,680,135009.0,3341.4765957446807,3.3031256198883057,304654,173167
urban,shadow ,3,2.754986524581909,0,160421,10570,90382,953,156022.3488888889,24809.120212765956,3.446157455444336,311440,33883403
urban,shadow ,5,55.174712896347046,0,462021,303353,391982,1038,430315.38666666666,736250.3540957447,3.544912338256836,318021,580802256770
parkinsons,0,2,0.0557272434234619,0,3658,510,1462,303,3658.0,625.3571428571429,0.08815598487854004,7396,3917
parkinsons,0,3,0.0935754776000976,0,6170,1060,3974,444,5247.5,2046.8809523809523,0.0956423282623291,8421,113653
parkinsons,0,5,0.1221935749053955,0,7434,1622,5238,526,6000.486666666667,7454.8136904761905,0.09496688842773438,8540,41621295
haberman,2,2,0.0059719085693359,0,66,49,29,28,66.0,48.8125,0.0034706592559814453,111,67
haberman,2,3,0.0066866874694824,0,107,56,50,29,108.39583333333333,63.25,0.003811359405517578,171,232
haberman,2,5,0.0067014694213867,0,107,56,50,29,112.52083333333333,59.583333333333336,0.003871917724609375,172,232
pitt1_3,LONG,2,0.0083703994750976,0,214,67,94,37,214.0,70.0,0.006987094879150391,461,301
pitt1_3,LONG,3,0.0090348720550537,0,255,94,115,50,352.42105263157896,97.71929824561404,0.008751869201660156,553,2325
pitt1_3,LONG,5,0.0092530250549316,0,259,96,116,51,266.70175438596493,76.57894736842105,0.008693933486938477,543,55455
NormalDist_Random-Synthetic__2_8_5616_,0,2,0.0282723903656005,0,741,645,315,213,741.0,644.1,0.026048660278320312,1407,742
NormalDist_Random-Synthetic__2_8_5616_,0,3,0.1410238742828369,0,6167,4879,3030,438,6202.022222222223,4831.066666666667,0.04052233695983887,2540,9178
NormalDist_Random-Synthetic__2_8_5616_,0,5,2.767952442169189,0,38394,18763,21423,614,61739.20166666667,26104.553888888888,0.05392742156982422,3610,584935
musk,2,2,5.745182275772095,0,230262,14570,98509,818,230262.0,19204.601317957167,6.5424323081970215,513925,288421
musk,2,3,17.037081241607666,0,531406,42890,396939,1092,801640.8211243611,128182.39703459638,7.325511932373047,559187,72874880
musk,2,5,194.14163064956665,0,1015834,362707,881364,1260,1689100.0081771722,2023559.2467874794,7.258269548416138,553146,2085336669032
car,good,2,0.0085911750793457,0,126,104,101,101,126.0,103.125,0.021134376525878906,301,232
car,good,3,0.0135190486907958,0,391,365,360,232,406.15625,368.90625,0.012072324752807617,525,1562
car,good,5,0.0255322456359863,0,850,598,817,294,1029.5859375,690.546875,0.01472163200378418,742,27896
libras,4,2,0.7005455493927002,0,45210,3525,18106,647,45210.0,4254.166666666667,1.1016430854797363,108000,64981
libras,4,3,1.8441805839538572,0,101704,10759,74600,959,63069.701492537315,18666.145833333332,1.1817915439605713,112971,7776301
libras,4,5,47.17767691612244,0,351857,141412,324753,1053,217150.97014925373,332651.8923611111,1.2192316055297852,115381,49698365683
monks2,1,2,0.0102872848510742,0,153,136,91,91,153.0,135.34615384615384,0.007756233215332031,273,154
monks2,1,3,0.0156714916229248,0,592,555,321,236,594.5641025641025,551.8461538461538,0.008895158767700195,479,834
monks2,1,5,0.0357093811035156,0,1427,877,886,279,1544.8423076923077,823.9551282051282,0.01118159294128418,654,9402
onehund_tex,Acer Capillipes,2,0.1671440601348877,0,8449,6673,4890,412,8449.0,6907.363636363636,0.31482744216918945,24769,18722
onehund_tex,Acer Capillipes,3,4.725945472717285,0,205299,55576,177287,883,109205.70149253731,91279.22727272728,0.492905855178833,37334,1198338
onehund_tex,Acer Capillipes,5,997.0945138931274,0,2417158,967199,2388417,1514,8644975.67891791,8663798.066883117,0.6513864994049072,48313,2175230626
grammatical_b3,0,2,0.9370245933532716,0,51917,3504,50440,644,51917.0,3655.9869246861927,5.114678859710693,381206,715807
grammatical_b3,0,3,2.559879302978516,0,128865,61128,127388,817,126032.81018518518,69400.24076011157,5.673948764801025,405388,285130587
volcanoes-a4,5,2,0.0065159797668457,0,78,46,18,18,78.0,45.333333333333336,0.010979175567626953,133,79
volcanoes-a4,5,3,0.007206916809082,0,106,65,37,37,107.33333333333333,61.55555555555556,0.004512310028076172,175,299
volcanoes-a4,5,5,0.0074880123138427,0,106,65,37,37,110.0,60.888888888888886,0.0046422481536865234,186,299
chronic_kidney_disease,ckd,2,0.03786301612854,0,2285,187,1101,278,2285.0,268.56779661016947,0.0526585578918457,4892,2776
chronic_kidney_disease,ckd,3,0.0428886413574218,0,2641,249,1450,379,2289.008547008547,278.0310734463277,0.058957815170288086,5161,67600
chronic_kidney_disease,ckd,5,0.0443158149719238,0,2707,299,1516,423,2347.561965811966,907.4052259887005,0.06549620628356934,5533,17326990
PopularKids,2,2,0.0177364349365234,0,741,495,294,184,741.0,485.76666666666665,0.018593311309814453,1407,742
PopularKids,2,3,0.063232421875,0,3476,2070,1591,334,4367.2555555555555,2598.3555555555554,0.028250455856323242,2286,9178
PopularKids,2,5,0.3286383152008056,0,8337,5290,5106,454,11666.0,5190.208888888889,0.033850669860839844,2715,584935
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,2,0.6734826564788818,0,5050,4600,2350,396,5050.0,4600.0,0.5112576484680176,10000,5051
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,3,11.257683038711548,0,125050,66236,64694,669,125050.0,67975.0,0.8030552864074707,18900,166751
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,5,104.6474814414978,0,325114,66236,175972,669,712475.0,67712.5,0.9711477756500244,23010,79375496
yeast,ME1,2,0.0102593898773193,0,181,132,78,78,181.0,133.77272727272728,0.02084064483642578,487,407
yeast,ME1,3,0.017000675201416,0,551,397,359,210,518.5,398.72727272727275,0.014025449752807617,761,3683
yeast,ME1,5,0.0314674377441406,0,1155,777,952,325,1992.8909090909092,1367.3931818181818,0.01959514617919922,1155,122438
auto8,class9,2,100.47975039482117,0,6474608,3755187,3035598,1272,6474608.0,5111615.844186046,20.20951509475708,1935194,6499816
analcatdata_dmft,1,2,0.0091834068298339,0,231,121,67,54,231.0,112.875,0.020851850509643555,421,232
analcatdata_dmft,1,3,0.0124948024749755,0,419,224,154,103,432.90625,235.8125,0.008962869644165039,580,1562
analcatdata_dmft,1,5,0.0134875774383544,0,446,231,169,109,472.171875,219.84375,0.00955510139465332,633,7547
