dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
statlog_vehicle,opel,3,0.4965379238128662,0,25501,5125,12393,400,27404.62,6897.88,0.12389993667602539,10592,62269
statlog_vehicle,opel,5,2.151047706604004,0,111329,12051,63563,702,265265.9755,49117.402,0.15654635429382324,12871,15082603
pitt2_1,DECK,2,0.0079391002655029,0,192,72,76,39,183.4175,67.555,0.02067399024963379,1625,277
pitt2_1,DECK,3,0.0123736858367919,0,421,118,169,58,421.6725,103.28333333333333,0.02664017677307129,2104,2048
pitt2_1,DECK,5,0.0138871669769287,0,492,125,196,60,638.1615677083333,142.37625,0.030176162719726562,2313,44552
grammatical_a8,1,2,6.786149501800537,0,324461,4454,231079,785,279638.08,3784.16,0.7850844860076904,55292,708646
grammatical_a8,1,3,41.63981819152832,0,2050699,67553,1636153,1270,789147.89,27450.59,1.0296752452850342,55935,280860826
grammatical_a6,1,2,2.52912974357605,0,117029,7014,83312,699,92959.875,7233.35,0.6036269664764404,20098,715807
grammatical_a6,1,3,52.77215433120728,0,2621152,193420,1980142,1277,2180133.8625,265146.63333333336,0.7248101234436035,28082,285130587
auto6_2,class5,2,0.255047082901001,0,11864,11418,5726,234,11862.375,11745.35,0.22676396369934082,15557,12091
auto6_2,class5,3,8.258348226547241,0,420589,37898,236097,744,581755.525,354888.48333333334,0.3595900535583496,30406,620776
auto6_2,class5,5,37.00714015960693,0,1995270,49134,1019984,844,22753446.0903125,852604.9533333334,0.4474012851715088,39418,722277712
auto1,class1,2,0.0270361900329589,0,801,801,405,224,801.0,801.0,0.05434250831604004,3942,821
auto1,class1,3,0.2267601490020752,0,9919,9873,5015,509,10035.0,9852.6,0.09808230400085449,7642,10701
auto1,class1,5,8.089229345321655,0,388255,154367,199143,908,600080.9183333333,469767.23333333334,0.1730947494506836,14329,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,4.110911846160889,0,4601,4601,2297,430,4601.0,4601.0,4.1073689460754395,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,42.87761402130127,0,124601,65070,61808,676,128501.0,67781.0,6.36643385887146,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,374.0442864894867,0,1181851,65070,602366,676,1232791.625,66281.0,7.368595838546753,22914,79375496
heart_cleverland,3,2,0.0222673416137695,0,802,604,379,226,804.8,613.8,0.14682483673095703,3944,904
heart_cleverland,3,3,0.1334214210510254,0,6847,2232,3253,392,6266.416666666667,2249.9333333333334,0.0734248161315918,6287,12384
heart_cleverland,3,5,0.4512543678283691,0,24626,3695,13245,453,28063.261041666665,7186.823333333334,0.08309698104858398,7069,974982
analcatdata_boxing1,1,2,0.0072884559631347,0,189,32,64,14,179.14,31.87,0.020432710647583008,2026,301
analcatdata_boxing1,1,3,0.0099925994873046,0,309,32,106,14,208.54,29.56,0.021550416946411133,2050,2325
analcatdata_boxing1,1,5,0.0095546245574951,0,309,32,106,14,224.325,32.29,0.021750211715698242,2068,2325
qsar,RB,2,0.1581873893737793,0,7343,2762,2758,368,7082.145,2163.58,0.1373915672302246,11430,8257
qsar,RB,3,1.3030555248260498,0,63882,15901,34722,500,88213.2375,31654.81,0.19415783882141113,15369,349633
qsar,RB,5,28.69859504699707,0,1442870,335713,905708,904,5664990.85778125,1998344.3635,0.2728095054626465,20966,275584033
internet,ad.,2,54.378835916519165,0,2535449,1210513,1163291,896,2273052.13,1228836.23,2.535022258758545,170310,4831387
robot4,normal,2,0.0119099617004394,0,261,186,105,104,272.65,187.01,0.08382534980773926,2130,407
robot4,normal,3,0.0231935977935791,0,797,290,408,201,794.9575,292.31666666666666,0.04168343544006348,2827,3683
robot4,normal,5,0.0354790687561035,0,1389,343,786,303,1483.4411979166666,386.86899999999997,0.04635143280029297,3000,122438
mw1,2,2,0.1415889263153076,0,7427,3235,2669,367,7175.08,3267.64,0.12680816650390625,11728,8002
mw1,2,3,1.4540915489196775,0,84639,16810,33511,783,102811.7575,31326.19,0.1849055290222168,16236,333502
mw1,2,5,44.42489957809448,0,2789293,550061,1032806,1506,2495508.68059375,736721.0035,0.21753811836242676,18426,254565277
polish_bankruptcy_5year,1,2,0.7420094013214111,0,32140,13035,10137,515,32102.52,15519.13,0.3410768508911133,25557,32641
polish_bankruptcy_5year,1,3,10.337464809417725,0,495356,105691,311275,1014,992666.4908333333,327314.7133333333,0.471207857131958,35667,2763776
