dataset_name,target_value,depth,Apriori_DP_fixed (PS)-real_time_taken,Apriori_DP_fixed (PS)-failed,Apriori_DP_fixed (PS)-sgs_evaluated,Apriori_DP_fixed (PS)-sgs_eval_interesting,Apriori_DP_fixed (PS)-sgs_quality_interesting,Apriori_DP_fixed (PS)-sgs_top_k_interesting,Apriori_DP_fixed (PS)-e_est,Apriori_DP_fixed (PS)-ei_est,Apriori_DP_fixed (PS)-time_to_est,Apriori_DP_fixed (PS)-sdfastest-esgs,Apriori_DP_fixed (PS)-ub
human,1,3,4.966540575027466,0,131857,7284,130663,647,150051.31666666668,28558.372916666667,2.0162925720214844,52113,1853240389
human,1,5,8.807018518447876,0,167276,30126,166082,737,206399.13055555554,346016.2184375,2.041829824447632,53478,460593618484615
connectionist_sonar,R,2,0.4192931652069092,0,28920,444,13968,430,28920.0,771.0,0.37348365783691406,24140,28921
connectionist_sonar,R,3,0.4223747253417969,0,29216,502,14264,450,29016.0,553.5,0.26937317848205566,24642,2304201
connectionist_sonar,R,5,0.4352903366088867,0,29224,509,14272,450,31030.933333333334,1401.45,0.28127527236938477,25433,6500162589
hiv_746,-1,2,0.1374762058258056,0,9751,275,4041,115,9751.0,354.45,0.12697505950927734,13960,12881
hiv_746,-1,3,0.1436028480529785,0,9915,384,4051,115,9862.972222222223,476.94375,0.13452363014221191,14172,682801
hiv_746,-1,5,0.1472067832946777,0,10037,504,4053,115,10097.727777777778,1006.2296875,0.13443756103515625,14373,847361193
madelon,1,2,39.39844751358032,0,1985034,354067,958033,784,1985034.0,1941851.4,2.500195264816284,201098,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0693514347076416,0,1891,1459,892,269,1891.0,1515.85,0.11885952949523926,6061,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.5813982486724854,0,20744,12252,10586,349,24507.766666666666,13650.529166666667,0.15582609176635742,10758,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,23.845311403274536,0,162999,53057,86002,357,171564.8298611111,102533.38135416666,0.1974329948425293,13721,6508884
led,2,2,0.0069596767425537,0,105,90,40,40,105.0,88.375,0.019669294357299805,1314,106
led,2,3,0.0105528831481933,0,320,201,146,130,253.51666666666668,192.29583333333335,0.028633832931518555,2087,470
led,2,5,0.0135560035705566,0,459,274,269,195,285.99666666666667,227.42708333333334,0.033946990966796875,2457,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.0111026763916015,0,325,233,131,110,325.0,231.5625,0.031200170516967773,2425,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0250780582427978,0,1117,527,554,184,1263.5416666666667,543.75,0.04741549491882324,3971,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0338063240051269,0,1496,616,760,196,1440.09375,583.0598958333334,0.049996376037597656,4248,68406
auto4,class1,2,1.5913758277893066,0,75466,28898,37080,607,75466.0,66854.825,0.49374985694885254,39088,75467
auto4,class1,3,42.04592823982239,0,1306608,74135,818937,638,7208267.233333333,588560.4333333333,0.9010403156280518,72071,9735503
auto4,class1,5,90.76439094543456,0,1565792,81426,988360,638,7503285.727777778,465569.2833333333,0.9146993160247803,72627,72346500080
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0127029418945312,0,378,339,151,142,378.0,340.2,0.038986921310424805,2627,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0456745624542236,0,2430,603,1083,234,1920.075,779.23125,0.058380842208862305,4509,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.0509335994720459,0,2620,615,1273,246,2658.73875,873.50625,0.06819033622741699,5292,101584
Covertype,7,2,5.838525533676148,0,5484,1774,2292,331,5484.0,1994.2,3.3741443157196045,10428,8257
Covertype,7,3,26.60547137260437,0,33031,12409,24962,720,30122.466666666667,26559.866666666665,4.1604437828063965,13914,349633
pc4,2,2,0.2746725082397461,0,7383,786,3097,371,7383.0,949.85,0.3950934410095215,12123,7627
pc4,2,3,0.2607889175415039,0,12040,2963,7447,478,12689.522222222222,5652.96875,0.17172670364379883,13847,310248
pc4,2,5,1.502143383026123,0,23926,10806,18431,550,19263.889166666668,41356.18666666667,0.1818549633026123,14526,225460272
firm,1,2,0.1167807579040527,0,704,616,353,233,704.0,625.99375,0.07230710983276367,3638,742
firm,1,3,0.5358850955963135,0,6721,1249,3864,445,6082.772222222222,2036.0791666666667,0.11264777183532715,6374,9178
firm,1,5,0.3267102241516113,0,7304,1337,4447,532,8279.544444444444,3875.2759375,0.1376173496246338,7763,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.6710259914398193,0,5050,2446,2402,330,5050.0,3019.375,0.48154282569885254,10000,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,4.336871385574341,0,42683,20999,21201,355,53495.0,22493.333333333332,0.6484782695770264,14955,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,38.965497970581055,0,239120,42463,126287,355,160946.41666666666,52887.916666666664,0.6943862438201904,16252,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,3.988666296005249,0,39427,16160,19267,416,39427.0,17750.25,1.5091750621795654,28267,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,74.13869881629944,0,786573,172864,413371,416,900845.4444444445,203060.66666666666,1.9390528202056885,39850,8238784
Stroke_Kaggle_,1,2,0.0852830410003662,0,467,289,218,159,467.0,271.875,0.06410861015319824,2932,529
Stroke_Kaggle_,1,3,0.1464271545410156,0,1808,591,1201,258,1200.75,594.125,0.06465625762939453,4218,5489
Stroke_Kaggle_,1,5,0.0780084133148193,0,2200,776,1529,285,1652.7708333333333,819.740625,0.07282137870788574,4682,242825
spambase,1,2,0.3360304832458496,0,7362,1658,3675,731,7362.0,1801.5,0.17750263214111328,12122,24754
spambase,1,3,1.297314167022705,0,32829,20929,11424,795,27984.0,23258.75,0.21906566619873047,14737,1823694
spambase,1,5,1068.1163773536682,0,2118458,2106558,628474,795,1647057.0,2169417.875,0.281663179397583,18655,4394565333
echocardio,1,2,0.0125734806060791,0,470,68,219,33,470.0,72.375,0.033190011978149414,2935,631
echocardio,1,3,0.0135176181793212,0,481,74,224,34,477.0,77.1875,0.03290390968322754,3106,7176
echocardio,1,5,0.0122551918029785,0,481,74,224,34,475.1666666666667,63.0,0.032698631286621094,3106,384168
phoneme,1,2,0.0130689144134521,0,210,174,84,84,210.0,172.75,0.030246973037719727,1920,211
phoneme,1,3,0.0259969234466552,0,782,266,356,193,478.8333333333333,234.16666666666666,0.04397463798522949,2871,1351
phoneme,1,5,0.0279746055603027,0,825,274,398,195,512.1166666666667,233.57291666666666,0.047789573669433594,3075,21700
texture,14,2,0.3032042980194092,0,12406,530,4638,452,12406.0,566.18125,0.21349191665649414,15760,12881
texture,14,3,0.3312859535217285,0,13617,693,5849,503,14340.58888888889,1678.5916666666667,0.23038506507873535,16766,682801
texture,14,5,0.3354001045227051,0,13682,721,5914,508,14438.71388888889,2458.1784375,0.23897218704223633,17022,847361193
statlog_is,7,2,0.0398168563842773,0,1611,163,647,317,1611.0,193.9,0.07709860801696777,5571,2557
statlog_is,7,3,0.049692153930664,0,1994,239,1030,444,1727.6666666666667,336.93333333333334,0.0790097713470459,5934,59712
statlog_is,7,5,0.0513958930969238,0,2094,292,1130,521,1651.9733333333334,396.8591666666667,0.08293294906616211,6131,14051256
banknote,1,2,0.0076777935028076,0,121,85,56,53,121.0,85.96875,0.021365642547607422,1416,137
banknote,1,3,0.0097167491912841,0,248,152,136,117,236.625,145.34375,0.032555580139160156,2150,697
banknote,1,5,0.010711669921875,0,269,165,157,133,252.58333333333334,158.96875,0.03524923324584961,2367,2517
NormalDist_Random-Synthetic__2_6_5132_,1,2,0.0122847557067871,0,153,131,71,71,153.0,130.05,0.02702617645263672,1617,154
NormalDist_Random-Synthetic__2_6_5132_,1,3,0.0226688385009765,0,545,511,278,186,530.4944444444444,510.2125,0.04494452476501465,2853,834
NormalDist_Random-Synthetic__2_6_5132_,1,5,0.0585341453552246,0,1707,1386,876,248,1751.8806944444445,1553.6494791666667,0.06405043601989746,4288,9402
ilpd,2,2,0.0177052021026611,0,741,344,348,219,741.0,348.65,0.04759502410888672,3738,742
ilpd,2,3,0.0411527156829834,0,2156,563,1649,271,1935.4666666666667,705.85,0.06354045867919922,5170,9178
ilpd,2,5,0.0450234413146972,0,2274,619,1767,277,2173.673888888889,761.68625,0.0689706802368164,5453,584935
EqualDist_Random-Synthetic__2_7_7307_,0,2,0.0211803913116455,0,378,324,168,151,378.0,327.20625,0.044080257415771484,2627,379
EqualDist_Random-Synthetic__2_7_7307_,0,3,0.0651431083679199,0,2103,1826,1055,267,1987.35,1858.95,0.07190918922424316,4695,3304
EqualDist_Random-Synthetic__2_7_7307_,0,5,0.3047783374786377,0,7158,3885,3905,277,9687.29625,5257.87875,0.10120368003845215,6835,101584
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,2,1.0262153148651123,0,325,275,132,124,325.0,275.0,1.0822818279266357,2425,326
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,3,2.066924810409546,0,1575,1273,743,224,1575.0,1271.875,1.5881075859069824,4325,2626
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,5,4.0610671043396,0,4033,2744,1948,238,4682.638888888889,2877.6041666666665,1.9183313846588135,5727,68406
satimage,5,2,0.2545802593231201,0,10014,431,3233,422,10014.0,534.0375,0.24576044082641602,14144,10441
satimage,5,3,0.3055677413940429,0,11769,1333,4988,501,10158.916666666666,1264.3,0.2108783721923828,14852,497785
satimage,5,5,0.5337889194488525,0,16520,5265,9739,511,11544.085,10027.86125,0.22846007347106934,15782,498685189
turkiye,11,2,0.2784945964813232,0,11781,1873,4926,459,11781.0,1857.0375,0.217071533203125,15353,11782
turkiye,11,3,0.8128678798675537,0,26800,13580,15366,589,28653.5,16075.2,0.25671982765197754,18030,597058
turkiye,11,5,124.42583680152892,0,460499,444774,345892,680,491270.95125,497411.9728125,0.3045022487640381,21539,676590838
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,2,1.684220790863037,0,1039,166,377,139,1039.0,397.6875,1.5575790405273438,4449,1226
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,3,1.6655468940734863,0,1039,166,377,139,1333.5,237.75,1.8810529708862305,5775,19650
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,5,1.692199945449829,0,1039,166,377,139,1047.0,165.65625,1.8732504844665527,5717,2138410
auto2, class2,2,12.064861297607422,0,304590,303024,151921,713,304590.0,303624.75,1.3260438442230225,78680,304591
oil_spill,2,2,0.2934181690216064,0,17025,587,7016,350,17025.0,915.4,0.24301552772521973,18489,17956
oil_spill,2,3,0.3125848770141601,0,18205,923,8195,469,18622.733333333334,3643.9666666666667,0.22992897033691406,19792,1125370
oil_spill,2,5,0.3280713558197021,0,18789,1373,8779,510,18287.546666666665,5996.5408333333335,0.24250340461730957,20022,1957925908
DryBeans,HOROZ,2,0.0817568302154541,0,1717,159,507,261,1717.0,162.7625,0.10746550559997559,5764,2081
DryBeans,HOROZ,3,0.0922167301177978,0,2054,231,844,384,1819.4666666666667,313.68333333333334,0.11684608459472656,6346,43745
DryBeans,HOROZ,5,0.0960197448730468,0,2166,312,956,437,1843.5205555555556,678.1045833333334,0.12027883529663086,6514,8303633
spectf_heart,0,2,0.2093451023101806,0,15054,874,7395,484,15054.0,1398.05625,0.1880025863647461,17376,15577
spectf_heart,0,3,0.2765665054321289,0,17221,912,9562,506,18529.37777777778,1368.8625,0.21110773086547852,19352,908777
spectf_heart,0,5,0.2756197452545166,0,17229,915,9570,509,17145.37777777778,1408.6525,0.20990204811096191,18901,1368442637
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,2,32.36607050895691,0,301,251,182,131,301.0,250.75,35.115020513534546,1428,326
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,3,63.73822355270386,0,1356,436,990,181,1347.5333333333333,975.4666666666667,37.153385162353516,1575,2626
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,5,63.54778861999512,0,1356,436,990,181,2531.4615384615386,828.1153846153846,36.96702742576599,1567,68406
planning,2,2,0.0249502658843994,0,1176,616,494,215,1176.0,626.1,1.543644905090332,4748,1177
planning,2,3,0.0673873424530029,0,3646,826,2236,237,5638.533333333334,834.6,0.07758975028991699,7204,18473
planning,2,5,0.067972183227539,0,3677,856,2254,237,5377.2,822.825,0.07684826850891113,7190,1925357
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,2,0.0054235458374023,0,7,5,4,4,7.0,5.04375,0.006401777267456055,204,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,3,0.0055611133575439,0,7,5,4,4,7.0,5.04375,0.00649261474609375,204,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,5,0.0054395198822021,0,7,5,4,4,7.0,4.8375,0.0065615177154541016,204,11
trains,west,2,0.0080928802490234,0,80,0,32,0,80.0,0.0,0.00532984733581543,80,3241
trains,west,3,0.0081450939178466,0,80,0,32,0,80.0,0.0,0.00780940055847168,80,85401
trains,west,5,0.0078146457672119,0,80,0,32,0,80.0,0.0,0.00706934928894043,80,25706997
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,2,1.819420337677002,0,80200,4198,40530,191,80200.0,5485.0,0.6023516654968262,40300,80201
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,3,2.2300875186920166,0,82680,4198,42740,191,145394.44444444444,6830.0,0.6712095737457275,43874,10667001
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,5,2.2187981605529785,0,82680,4198,42740,191,138190.0,6465.0,0.6751554012298584,43760,84280006981
appendicitis,1,2,0.0112416744232177,0,379,80,105,34,379.0,81.16875,0.030443191528320312,2628,407
appendicitis,1,3,0.0123662948608398,0,438,118,143,64,450.7,124.25625,0.03230476379394531,2934,3683
appendicitis,1,5,0.0128839015960693,0,462,139,166,84,448.3375,131.990625,0.03392934799194336,3048,122438
mc2,2,2,0.131072998046875,0,9870,574,3916,353,9870.0,663.25,0.13807082176208496,14040,9871
mc2,2,3,0.1853222846984863,0,13071,2525,7066,481,11078.666666666666,2829.4583333333335,0.1540834903717041,15091,457451
mc2,2,5,0.835376501083374,0,28142,14206,22108,541,11454.41111111111,27063.3125,0.15683531761169434,15257,432752594
breast_cancer_wis_ori,M,2,0.107224702835083,0,7141,206,2887,327,7141.0,305.68125,0.13494229316711426,11920,7261
breast_cancer_wis_ori,M,3,0.1146087646484375,0,7426,257,3172,405,7164.8,527.31875,0.1428077220916748,12330,288101
breast_cancer_wis_ori,M,5,0.1143074035644531,0,7479,298,3225,449,7141.0,905.9370833333334,0.14552807807922363,12439,199080695
urban,shadow ,2,1.8749401569366453,0,113163,853,63176,539,113163.0,991.5625,0.5545845031738281,47988,173167
urban,shadow ,3,1.935863971710205,0,116439,3633,66452,760,113163.0,7368.4375,0.6299428939819336,48560,33883403
urban,shadow ,5,9.0621075630188,0,200775,87969,150788,1013,113163.0,78346.796875,0.6151988506317139,48759,580802256770
parkinsons,0,2,0.0549273490905761,0,3658,255,1462,294,3658.0,266.15625,0.09656023979187012,8488,3917
parkinsons,0,3,0.0642788410186767,0,4208,402,2012,378,3767.5555555555557,465.1979166666667,0.09465575218200684,9009,113653
parkinsons,0,5,0.0672903060913086,0,4382,487,2186,416,4214.915277777778,1964.934375,0.0989377498626709,9232,41621295
haberman,2,2,0.0060353279113769,0,66,49,29,28,66.0,49.01875,0.014020681381225586,1011,67
haberman,2,3,0.0067243576049804,0,107,56,50,29,109.84722222222223,54.5875,0.019430160522460938,1598,232
haberman,2,5,0.0065143108367919,0,107,56,50,29,109.38888888888889,56.00833333333333,0.01930522918701172,1607,232
pitt1_3,LONG,2,0.0084898471832275,0,214,67,94,37,214.0,64.25,0.02088451385498047,1924,301
pitt1_3,LONG,3,0.0092637538909912,0,255,94,115,50,254.44444444444446,84.54166666666667,0.02597188949584961,2269,2325
pitt1_3,LONG,5,0.0098512172698974,0,259,96,116,51,237.86111111111111,75.9375,0.026791095733642578,2269,55455
NormalDist_Random-Synthetic__2_8_5616_,0,2,0.0295255184173584,0,741,582,315,206,741.0,596.8375,0.05578470230102539,3738,742
NormalDist_Random-Synthetic__2_8_5616_,0,3,0.1222920417785644,0,5198,2600,2575,309,5772.305555555556,3578.175,0.09417939186096191,6624,9178
NormalDist_Random-Synthetic__2_8_5616_,0,5,0.4208061695098877,0,12635,4442,6875,323,15118.426666666666,5773.379583333333,0.10874319076538086,7949,584935
musk,2,2,4.077442407608032,0,161787,1617,85183,602,161787.0,2499.2,0.841141939163208,57459,288421
musk,2,3,4.318300008773804,0,169306,4479,92701,673,162591.66666666666,10828.683333333332,0.9429306983947754,58326,72874880
musk,2,5,6.57955813407898,0,200158,32417,123553,683,185261.49333333335,155662.7075,0.9825797080993652,59684,2085336669032
car,good,2,0.0089509487152099,0,126,104,101,101,126.0,104.15625,0.03790712356567383,1421,232
car,good,3,0.0137684345245361,0,391,220,360,206,389.3333333333333,201.0625,0.04097104072570801,2493,1562
car,good,5,0.0160145759582519,0,453,235,422,221,441.125,227.2734375,0.04557299613952637,2782,27896
libras,4,2,0.3693974018096924,0,24450,626,15988,507,24450.0,759.0,0.2528684139251709,22260,64981
libras,4,3,0.4048140048980713,0,27115,1566,18653,699,24561.222222222223,3555.75,0.28519439697265625,22769,7776301
libras,4,5,0.824547290802002,0,38278,12729,29816,923,24450.0,26906.275,0.28427696228027344,22984,49698365683
monks2,1,2,0.0082120895385742,0,153,136,91,91,153.0,136.0,0.025107383728027344,1617,154
monks2,1,3,0.0154066085815429,0,592,457,321,216,579.7944444444445,505.60833333333335,0.041454315185546875,2888,834
monks2,1,5,0.0250711441040039,0,983,561,654,221,1312.7423611111112,724.0583333333334,0.05117058753967285,3925,9402
onehund_tex,Acer Capillipes,2,0.1579518318176269,0,8449,859,4890,352,8449.0,923.15625,0.1712350845336914,12993,18722
onehund_tex,Acer Capillipes,3,0.3384757041931152,0,16421,3620,12842,590,13179.0,7896.14375,0.19362115859985352,14150,1198338
onehund_tex,Acer Capillipes,5,1.581620216369629,0,46860,23969,43260,932,136957.725,251858.229375,0.21973466873168945,15868,2175230626
grammatical_b3,0,2,0.5792520046234131,0,30116,1946,29513,556,30116.0,2056.03125,0.4122319221496582,25196,715807
grammatical_b3,0,3,1.0806076526641846,0,55784,18825,55181,650,43875.76111111111,24130.125,0.6255049705505371,26688,285130587
grammatical_b3,0,5,195.7939567565918,0,661157,567616,660554,699,218524.5113888889,1554107.1272916666,0.6515059471130371,28469,20307799058106
volcanoes-a4,5,2,0.0064752101898193,0,78,46,18,18,78.0,46.725,0.022052288055419922,1112,79
volcanoes-a4,5,3,0.0074493885040283,0,106,65,37,37,111.83333333333333,66.275,0.021759033203125,1561,299
volcanoes-a4,5,5,0.0072286128997802,0,106,65,37,37,112.6,64.975,0.021936416625976562,1588,299
chronic_kidney_disease,ckd,2,0.0380170345306396,0,2285,187,1101,269,2285.0,260.88125,0.07335019111633301,6674,2776
chronic_kidney_disease,ckd,3,0.0431773662567138,0,2641,249,1450,373,2322.222222222222,322.01875,0.07663202285766602,7028,67600
chronic_kidney_disease,ckd,5,0.0453598499298095,0,2707,295,1516,415,2486.7630555555556,569.835,0.0833137035369873,7339,17326990
PopularKids,2,2,0.0173864364624023,0,741,411,294,175,741.0,427.025,0.043083906173706055,3738,742
PopularKids,2,3,0.048079490661621,0,2579,884,1410,283,2451.633333333333,1295.9583333333333,0.059978485107421875,5392,9178
PopularKids,2,5,0.0680007934570312,0,3192,1303,1974,327,3211.3483333333334,2159.9675,0.06969642639160156,6032,584935
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,2,0.6543962955474854,0,5050,4600,2350,341,5050.0,4600.0,0.4878823757171631,10000,5051
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,3,11.18252682685852,0,125050,5660,64694,341,125050.0,11256.25,0.7842116355895996,18900,166751
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,5,11.20160675048828,0,125050,5660,64694,341,139606.25,15118.75,0.8342385292053223,20188,79375496
yeast,ME1,2,0.0101528167724609,0,181,132,78,78,181.0,127.0125,0.03533029556274414,1728,407
yeast,ME1,3,0.0168163776397705,0,551,207,359,205,298.85,170.2125,0.03534531593322754,2315,3683
yeast,ME1,5,0.019127607345581,0,661,274,469,275,290.055,180.82125,0.04101276397705078,2604,122438
auto8,class9,2,81.21748471260071,0,5391008,84245,2818138,933,5391008.0,344304.625,3.556389808654785,331805,6499816
auto8,class9,3,286.5904269218445,0,9253009,211497,6423476,1133,24447655.71111111,3698285.8208333333,5.636286973953247,358236,7808448026
analcatdata_dmft,1,2,0.0090429782867431,0,231,121,67,54,231.0,127.44375,0.03829813003540039,2021,232
analcatdata_dmft,1,3,0.0122246742248535,0,419,224,154,103,384.53333333333336,203.65625,0.03258156776428223,2805,1562
analcatdata_dmft,1,5,0.0130589008331298,0,446,231,169,109,473.3020833333333,236.9828125,0.036319732666015625,3068,7547
pc2,2,2,0.125246524810791,0,3932,448,1365,388,3932.0,429.0,0.12834954261779785,8804,5461
pc2,2,3,0.212435245513916,0,6699,2414,4097,599,6647.777777777777,3714.516666666667,0.1531374454498291,9966,187565
pc2,2,5,3.52238130569458,0,49100,44815,46462,997,43423.246666666666,60227.71333333333,0.1714320182800293,11262,96748211
scene,2,2,10.500746250152588,0,546676,3421,343267,673,546676.0,8621.25,1.3312909603118896,105586,703892
scene,2,3,10.576720237731934,0,552503,4740,349094,872,562252.3055555556,50915.447916666664,1.579425573348999,108394,278038132
scene,2,5,10.787128448486328,0,554060,5407,350651,1119,558060.9847222222,31028.771354166667,1.6074283123016357,107134,19472206229484
first,1,2,0.4564192295074463,0,15936,2293,7199,458,15936.0,2533.1625,0.29831933975219727,17883,16837
first,1,3,1.086327314376831,0,33186,4280,22745,808,28734.2,16175.008333333333,0.3163728713989258,20842,1021568
first,1,5,1.5549354553222656,0,42548,7386,31493,1135,162851.46444444446,1263450.8604166666,0.3650791645050049,24544,1664856104
ecoli,om,2,0.0095660686492919,0,129,85,66,58,129.0,85.78125,0.023765087127685547,1424,301
ecoli,om,3,0.0107309818267822,0,304,152,213,142,261.4583333333333,161.90625,0.029245853424072266,2117,2325
ecoli,om,5,0.0127437114715576,0,367,204,276,187,231.7875,140.1609375,0.03186178207397461,2205,55455
grammatical_a7,1,2,0.4203419685363769,0,18763,3019,18024,737,18763.0,3326.425,0.3408472537994385,19885,702706
grammatical_a7,1,3,1.8793632984161377,0,85707,62924,84968,1006,84719.66666666667,75283.03333333333,0.5963597297668457,23520,277335426
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,2,33.87236976623535,0,39452,21534,19515,409,39452.0,22340.5,12.65290093421936,28292,77029
parkinson_speech,0,2,0.2099740505218505,0,5358,633,2974,226,5358.0,1209.60625,0.3003377914428711,10305,5566
parkinson_speech,0,3,0.1462082862854004,0,6738,843,4136,300,13656.080555555556,2926.9166666666665,0.16857099533081055,13316,193026
parkinson_speech,0,5,0.1286771297454834,0,6929,1004,4319,319,13051.413333333334,7332.9991666666665,0.17113971710205078,13460,101533902
grammatical_b9,1,2,1.1361124515533447,0,34857,2434,34185,434,34857.0,2767.375,0.43435049057006836,27087,705079
grammatical_b9,1,3,1.1822974681854248,0,52254,10101,51578,484,56736.0,24023.458333333332,0.6683263778686523,29383,278742024
grammatical_b9,1,5,11.60561227798462,0,107038,62206,106361,493,290548.15,524563.4604166667,0.7070515155792236,31760,19554505869096
climate,0,2,0.0548887252807617,0,3160,427,1436,306,3160.0,809.25625,0.11229062080383301,7879,3161
climate,0,3,0.0701410770416259,0,3942,481,2216,341,6046.352777777778,907.6770833333334,0.11689424514770508,9816,82240
climate,0,5,0.071073293685913,0,3944,481,2218,341,5050.843055555555,789.3416666666667,0.1144554615020752,9729,24122256
isolet,14,2,15.053245067596436,0,483964,6603,473985,1047,483964.0,13950.5375,1.8786296844482422,100393,2630072
isolet,14,3,21.3834924697876,0,626522,86353,609298,1383,487210.05555555556,101051.89166666666,2.6845202445983887,102110,2009376538
auto7_3,class3,2,0.0186240673065185,0,780,609,341,227,780.0,621.075,0.0987699031829834,3839,781
auto7_3,class3,3,0.097236156463623,0,5586,1370,2955,360,5844.8,2071.95625,0.07791709899902344,6586,9920
auto7_3,class3,5,0.1242537498474121,0,6321,1736,3628,385,7172.029583333333,2910.058125,0.08426260948181152,7315,667928
volcanoes-d3,3,2,0.0102663040161132,0,78,55,17,17,78.0,55.425,0.02008819580078125,1112,79
volcanoes-d3,3,3,0.0114791393280029,0,125,87,35,35,132.03333333333333,86.475,0.028374671936035156,1729,299
volcanoes-d3,3,5,0.0123195648193359,0,125,87,35,35,134.53333333333333,89.275,0.028766393661499023,1733,299
Diabetic,0,2,0.0469970703125,0,2017,759,944,281,2017.0,852.075,0.07860255241394043,6264,2081
Diabetic,0,3,0.1404104232788086,0,6004,1817,4311,381,5632.85,2799.5625,0.10841894149780273,8726,43745
Diabetic,0,5,0.2513110637664795,0,9376,4613,7258,451,9493.8575,8114.5771875,0.12341928482055664,9688,8303633
ar4,2,2,0.0617659091949462,0,4297,339,1757,241,4297.0,381.225,0.09264063835144043,9211,6217
ar4,2,3,0.0845687389373779,0,5855,1317,3315,359,4849.0,1499.2166666666667,0.10251879692077637,9782,228032
ar4,2,5,0.4934499263763428,0,16072,11519,13532,424,11127.207777777778,20593.270416666666,0.11142802238464355,10417,134381744
auto5, class3,2,1.7970020771026611,0,112576,4459,52299,616,112576.0,10300.6125,0.5084810256958008,47775,113051
auto5, class3,3,2.578698873519897,0,137945,5506,76899,666,215647.3,15550.1625,0.6102616786956787,53092,17862376
auto5, class3,5,2.6026668548583984,0,138155,5534,77109,668,308969.3416666667,40403.809375,0.6263079643249512,54924,199406679696
Chess_King-Rookvs.King-Pawn__UCI_,nowin,2,0.0685770511627197,0,2558,1172,1355,394,2558.0,1250.4875,0.10698127746582031,7073,2702
Chess_King-Rookvs.King-Pawn__UCI_,nowin,3,0.4460775852203369,0,17039,8140,9572,635,13805.18888888889,10546.014583333334,0.14019346237182617,9866,64898
Chess_King-Rookvs.King-Pawn__UCI_,nowin,5,12.432589530944824,0,128409,80273,77476,982,323152.75097222225,397396.984375,0.1909186840057373,13871,16173662
bankruptcy,1,2,0.0074012279510498,0,173,18,89,11,173.0,18.0,0.019674301147460938,1720,211
bankruptcy,1,3,0.007383108139038,0,173,18,89,11,173.0,18.0,0.01888418197631836,1720,1351
bankruptcy,1,5,0.0074748992919921,0,173,18,89,11,173.0,18.0,0.018758535385131836,1720,21700
onehund_sha,Acer Capillipes,2,0.1715908050537109,0,9572,418,6485,347,9572.0,458.95,0.18707895278930664,13856,32897
onehund_sha,Acer Capillipes,3,0.2003874778747558,0,10927,563,7840,524,9738.683333333332,1633.4395833333333,0.2115306854248047,14476,2796417
onehund_sha,Acer Capillipes,5,0.2167484760284423,0,11439,1075,8352,735,9587.602777777778,2726.214375,0.21861505508422852,15007,8987138113
pc3,2,2,0.14497971534729,0,8001,593,3304,375,8001.0,667.0125,0.16138315200805664,12626,8002
pc3,2,3,0.2057759761810302,0,11052,1875,6299,474,11749.5,3873.1875,0.17547082901000977,13813,333502
pc3,2,5,0.4607620239257812,0,17270,6683,12507,516,15513.68,26085.136875,0.18810534477233887,14875,254565277
