dataset_name,target_value,depth,Apriori_DP (PS)-real_time_taken,Apriori_DP (PS)-failed,Apriori_DP (PS)-sgs_evaluated,Apriori_DP (PS)-sgs_eval_interesting,Apriori_DP (PS)-sgs_quality_interesting,Apriori_DP (PS)-sgs_top_k_interesting,Apriori_DP (PS)-e_est,Apriori_DP (PS)-ei_est,Apriori_DP (PS)-time_to_est,Apriori_DP (PS)-sdfastest-esgs,Apriori_DP (PS)-ub
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0904393196105957,0,586,251,434,184,606.15,262.0416666666667,0.1230156421661377,3113,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.092811107635498,0,586,251,434,184,628.3166666666666,259.41333333333336,0.12743639945983887,3262,6196
ring,0,2,0.1095595359802246,0,3240,271,1556,365,3240.0,257.6,0.12415456771850586,7980,3241
ring,0,3,0.1371567249298095,0,4380,271,2696,365,3981.0,256.0,0.13639187812805176,8395,85401
ring,0,5,0.1381957530975341,0,4380,271,2696,365,4266.0,294.8,0.1345980167388916,8484,25706997
mc1,2,2,0.1770405769348144,0,3668,633,1248,331,3668.0,596.7,0.1443934440612793,8498,4852
mc1,2,3,0.4193637371063232,0,9135,5349,6665,607,8409.229166666668,4729.966666666667,0.16809582710266113,9688,156948
mc1,2,5,18.38936495780945,0,139686,128409,137125,943,148937.79895833333,176157.08833333335,0.202164888381958,11662,71680092
thyroid_allhyper,goitre.,2,0.0385990142822265,0,1192,381,550,271,1192.0,355.44,0.07129740715026855,4764,2081
thyroid_allhyper,goitre.,3,0.0994234085083007,0,3722,1061,2724,498,3913.0,1410.64,0.10970664024353027,6138,43745
thyroid_allhyper,goitre.,5,0.4399895668029785,0,12290,9629,11286,735,8968.18,8828.624,0.09716439247131348,6636,8303633
mammographics,1,2,0.0096385478973388,0,254,176,110,66,254.0,179.19,0.025917768478393555,2123,277
mammographics,1,3,0.0177428722381591,0,736,266,374,133,870.3208333333333,284.46,0.03930306434631348,3503,2048
mammographics,1,5,0.0191895961761474,0,795,304,429,165,914.1902083333333,380.35433333333333,0.04192161560058594,3635,44552
dresses,1,2,0.1354899406433105,0,9904,690,1860,224,9904.0,585.9,0.11793351173400879,14074,15226
dresses,1,3,0.2219555377960205,0,13451,1434,3917,297,13025.708333333334,2070.133333333333,0.1307063102722168,14902,878150
dresses,1,5,0.2555141448974609,0,14574,1753,4689,303,13497.683333333334,2655.741666666667,0.13201570510864258,15063,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.0044593811035156,0,10,8,0,0,10.0,8.0,0.005357503890991211,304,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.004112958908081,0,10,8,0,0,10.0,8.0,0.005021810531616211,304,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0041923522949218,0,10,8,0,0,10.0,8.0,0.0049343109130859375,304,11
thyroid_new_thyroid,2,2,0.0068624019622802,0,125,72,43,31,125.0,74.925,0.0164334774017334,1420,211
thyroid_new_thyroid,2,3,0.0086708068847656,0,218,162,131,44,226.1875,162.175,0.023319005966186523,2064,1351
thyroid_new_thyroid,2,5,0.0104506015777587,0,298,241,210,50,297.61875,231.255,0.028519392013549805,2527,21700
Balance_UCI_,R,2,0.0082321166992187,0,210,164,75,75,210.0,162.8,0.023783445358276367,1920,211
Balance_UCI_,R,3,0.0159111022949218,0,658,536,307,75,689.75,530.7,0.03639483451843262,3263,1351
Balance_UCI_,R,5,0.0253317356109619,0,980,824,595,75,1052.5625,765.7,0.042498111724853516,3888,6196
vert2,NO,2,0.0098335742950439,0,277,166,128,115,277.0,160.31,0.026483535766601562,2224,301
vert2,NO,3,0.0186676979064941,0,723,263,487,157,731.9208333333333,251.62,0.03714895248413086,3293,2325
vert2,NO,5,0.018165111541748,0,773,286,537,170,898.8529166666667,300.4988333333333,0.04071617126464844,3536,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,18.17110514640808,0,1225,1078,0,0,1225.0,1078.0,19.30924701690674,4849,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,111.17787671089172,0,13230,13083,0,0,13230.0,13083.0,30.945200204849243,8949,19650
rmftsa_sleepdata,3,2,0.0641589164733886,0,36,21,7,7,36.0,20.92,0.5373961925506592,708,37
rmftsa_sleepdata,3,3,0.0058345794677734,0,36,21,7,7,36.0,20.92,0.009862661361694336,708,37
rmftsa_sleepdata,3,5,0.0064864158630371,0,36,21,7,7,36.0,21.92,0.009575843811035156,708,37
thoracic-surgery,1,2,0.0577712059020996,0,907,481,482,232,907.0,486.99,0.04731106758117676,4146,1082
thoracic-surgery,1,3,0.0799028873443603,0,3498,2448,1970,379,4256.2375,2365.79,0.06998825073242188,6128,16262
thoracic-surgery,1,5,1.6129710674285889,0,19045,14780,10201,551,12049.69625,22291.829,0.08696436882019043,7543,1550201
kc3,2,2,0.0946927070617675,0,6334,788,2650,347,6334.0,777.84,0.1408097743988037,11218,7022
kc3,2,3,0.2218546867370605,0,11834,4408,7861,486,11730.066666666666,6470.426666666666,0.1398162841796875,12470,273938
kc3,2,5,8.041651010513306,0,98641,88653,93990,626,83994.14666666667,150483.284,0.15720367431640625,13837,182911211
tae,2,2,0.0071611404418945,0,121,95,49,33,121.0,96.975,0.017534732818603516,1416,137
tae,2,3,0.0100996494293212,0,318,246,142,58,328.125,239.325,0.025585174560546875,2367,697
tae,2,5,0.0139820575714111,0,463,387,250,65,493.0046875,395.38375,0.032559871673583984,3009,6885
leaf,32,2,0.021881103515625,0,1017,217,547,235,1017.0,228.58,0.05059695243835449,4371,2557
leaf,32,3,0.0316314697265625,0,1661,289,1191,344,1587.35,468.74666666666667,0.0612492561340332,5081,59712
leaf,32,5,0.0336294174194335,0,1754,340,1284,394,1812.4833333333333,708.6273333333334,0.06347179412841797,5260,14051256
australian,1,2,0.0211634635925292,0,903,322,406,242,903.0,324.45,0.04974699020385742,4142,904
australian,1,3,0.0428404808044433,0,2062,453,1309,364,2090.2875,519.75,0.06624388694763184,5351,12384
australian,1,5,0.0437710285186767,0,2164,509,1405,408,2130.26625,663.5335,0.06750845909118652,5433,974982
dermatology,4,2,0.0428879261016845,0,2411,552,1407,417,2411.0,567.12,0.08131742477416992,6833,8912
dermatology,4,3,0.1078279018402099,0,6505,2053,5490,760,6801.108333333334,3193.0533333333333,0.10509634017944336,8177,392218
dermatology,4,5,1.3673810958862305,0,32839,27247,31824,1244,26282.4425,35125.80233333333,0.11627936363220215,9071,334251744
Heart_Statlog__UCI_,2,2,0.018486738204956,0,820,252,385,219,820.0,260.0,0.04549455642700195,3940,821
Heart_Statlog__UCI_,2,3,0.0298428535461425,0,1542,352,1009,313,1345.9166666666667,350.6,0.05581402778625488,4830,10701
Heart_Statlog__UCI_,2,5,0.0316596031188964,0,1635,392,1100,337,1670.4083333333333,420.78333333333336,0.05753278732299805,4963,760099
Census-Income_KDD__UCI_,50000+,2,5.45137882232666,0,13344,460,7602,485,13344.0,414.575,3.1105380058288574,16464,107881
Census-Income_KDD__UCI_,50000+,3,7.510023832321167,0,15482,1898,9550,688,14314.025,2152.0333333333333,3.255688190460205,16849,16649945
Census-Income_KDD__UCI_,50000+,5,30.35011911392212,0,36750,21673,30394,869,13396.325,15960.1715,3.2527995109558105,16953,177318627413
japanese,+,2,0.0351679325103759,0,1891,302,733,266,1891.0,316.895,0.13437652587890625,6061,1892
japanese,+,3,0.0510382652282714,0,2834,452,1517,395,2614.866666666667,590.9883333333333,0.0750277042388916,6767,37882
japanese,+,5,0.0575032234191894,0,3000,533,1677,455,2660.0702083333335,768.6711666666666,0.07710671424865723,6842,6508884
heart_hungarian,1,2,0.0061898231506347,0,78,60,28,22,78.0,57.6,0.013709068298339844,1112,79
heart_hungarian,1,3,0.0076675415039062,0,157,128,65,39,156.45,124.88,0.019982337951660156,1792,299
heart_hungarian,1,5,0.0083370208740234,0,188,157,86,46,186.3375,147.955,0.023383617401123047,2090,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3779938220977783,0,301,251,182,131,301.0,251.28,0.3673889636993408,2325,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6184847354888916,0,1356,436,990,186,1387.4,453.64,0.528430700302124,4123,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.652155876159668,0,1356,436,990,186,1374.1,424.24,0.5506737232208252,4242,68406
forest,h ,2,0.0781762599945068,0,5158,237,2171,263,5158.0,229.27,0.12946295738220215,10108,5887
forest,h ,3,0.0851268768310546,0,5450,301,2463,347,5267.8375,454.33166666666665,0.12238907814025879,10401,210043
forest,h ,5,0.0866434574127197,0,5493,325,2506,371,5270.74125,347.844,0.12166476249694824,10360,117038314
robot5,bottom_collision,2,0.0136260986328125,0,353,197,140,131,353.0,195.78,0.03545355796813965,2528,407
robot5,bottom_collision,3,0.0259566307067871,0,940,279,640,214,1055.65,291.37333333333333,0.0505366325378418,3747,3683
robot5,bottom_collision,5,0.0255701541900634,0,978,297,678,226,1076.7695833333332,313.99983333333336,0.052309513092041016,3823,122438
pen,6,2,0.0795631408691406,0,1490,182,446,229,1490.0,186.3,0.0907588005065918,5359,1771
pen,6,3,0.0914778709411621,0,1891,256,847,338,1895.1125,318.15,0.12171506881713867,5833,34280
pen,6,5,0.0939466953277587,0,1973,294,929,386,2062.1075,513.9315,0.10550928115844727,6019,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.8187482357025144,0,1225,1078,0,0,1225.0,1078.0,1.6098275184631348,4849,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.562268733978271,0,13230,13083,0,0,13230.0,13083.0,2.4325666427612305,8949,19650
robot3,slightly_moved,2,0.0693197250366211,0,379,309,167,145,379.0,307.53,0.0851430892944336,2628,407
robot3,slightly_moved,3,0.0471642017364501,0,1853,428,999,234,2024.65,539.145,0.05446648597717285,4614,3683
robot3,slightly_moved,5,0.0376667976379394,0,1881,454,1027,247,2150.48125,593.298,0.06101393699645996,4804,122438
DefaultofCreditCard,1,2,0.8609180450439453,0,8648,1460,3844,315,8648.0,1513.05,0.30286741256713867,13133,8912
DefaultofCreditCard,1,3,1.441953182220459,0,19223,3616,9975,341,24314.235416666666,6432.973333333333,0.3599209785461426,15516,392218
DefaultofCreditCard,1,5,2.067413330078125,0,25657,8517,14053,344,36454.21010416667,16084.583916666666,0.37424492835998535,15985,334251744
zoo,7,2,0.0115869045257568,0,387,167,239,129,387.0,167.535,0.03856801986694336,2636,667
zoo,7,3,0.0218734741210937,0,1031,405,853,286,1138.05,404.19,0.049883365631103516,3666,7807
zoo,7,5,0.0374178886413574,0,1859,727,1681,436,1336.33125,759.78,0.04692482948303223,3761,443704
breast_tissue,gla,2,0.0111339092254638,0,387,212,159,53,387.0,197.235,0.02754974365234375,2636,667
breast_tissue,gla,3,0.0212786197662353,0,1008,789,707,106,1235.5875,820.17,0.04050707817077637,3959,7807
breast_tissue,gla,5,0.0439982414245605,0,2088,863,1778,150,2965.1371875,2016.56925,0.05382990837097168,5200,443704
flare, B,2,0.0110297203063964,0,231,178,90,84,231.0,176.7,0.027017831802368164,1941,862
flare, B,3,0.023571491241455,0,928,343,446,207,1031.7916666666667,329.4666666666667,0.04520606994628906,3452,11522
flare, B,5,0.033315896987915,0,1374,539,892,344,1738.5416666666667,942.5133333333333,0.055841684341430664,3986,862190
banana,1,2,0.0064845085144042,0,36,24,13,13,36.0,24.0,0.012012958526611328,708,37
banana,1,3,0.0065312385559082,0,36,24,13,13,36.0,24.0,0.011843681335449219,708,37
banana,1,5,0.0064239501953125,0,36,24,13,13,36.0,24.0,0.011756420135498047,708,37
polish_bankruptcy_2year,1,2,0.7772500514984131,0,31881,1003,13178,398,31881.0,1447.74,0.35529375076293945,25355,32641
polish_bankruptcy_2year,1,3,0.8790102005004883,0,35450,1986,16747,496,35485.65,4351.2,0.36301207542419434,26065,2763776
polish_bankruptcy_2year,1,5,1.021005392074585,0,38578,4336,19875,575,36268.215,12004.818,0.3643193244934082,26305,8812312832
polish_bankruptcy_3year,1,2,0.8249485492706299,0,32133,1251,13844,422,32133.0,1481.315,0.37047910690307617,25455,32641
polish_bankruptcy_3year,1,3,1.0123064517974854,0,38341,3581,20050,513,36538.3625,6554.386666666666,0.40100908279418945,26342,2763776
polish_bankruptcy_3year,1,5,3.452142238616944,0,69920,31949,51629,560,49208.918750000004,93206.10658333333,0.3954904079437256,26943,8812312832
qualitative,B,2,0.0078649520874023,0,154,103,60,52,154.0,105.315,0.023177146911621094,1618,172
qualitative,B,3,0.0111076831817626,0,358,169,225,127,360.86875,147.70166666666665,0.027759552001953125,2446,988
qualitative,B,5,0.0122416019439697,0,409,197,276,159,449.959375,220.07916666666665,0.03305959701538086,2739,12616
mfeat-morphological,8,2,0.0095417499542236,0,192,104,42,39,192.0,101.84,0.022675514221191406,1821,232
mfeat-morphological,8,3,0.0131568908691406,0,371,190,141,109,399.6145833333333,205.70666666666668,0.03281402587890625,2630,1562
mfeat-morphological,8,5,0.0155234336853027,0,465,237,221,159,494.36125,287.9798333333333,0.03812980651855469,2938,27896
fourclass,1,2,0.0052285194396972,0,36,19,12,12,36.0,18.44,0.009836435317993164,708,37
fourclass,1,3,0.0050721168518066,0,36,19,12,12,36.0,18.64,0.009578943252563477,708,37
fourclass,1,5,0.0049746036529541,0,36,19,12,12,36.0,18.12,0.009738445281982422,708,37
liver,1,2,0.010305643081665,0,300,259,131,122,300.0,259.2,0.02780890464782715,2324,301
liver,1,3,0.0285985469818115,0,1505,436,730,165,1545.25,692.68,0.04476022720336914,4177,2325
liver,1,5,0.030430793762207,0,1567,463,789,167,1782.52,613.156,0.04881453514099121,4492,55455
badges2,1,2,0.0120010375976562,0,381,273,190,138,381.0,262.035,0.031382083892822266,2630,466
badges2,1,3,0.0301084518432617,0,1588,429,974,291,1768.9125,500.085,0.05002427101135254,4324,4526
badges2,1,5,0.0330898761749267,0,1751,502,1099,353,1811.071875,585.81675,0.05194520950317383,4451,174437
kc1-binary,1,2,0.380563735961914,0,26625,1412,18200,393,26625.0,1599.65,0.24849224090576172,23190,42196
kc1-binary,1,3,0.5681357383728027,0,34726,6658,25395,467,30527.333333333332,6500.95,0.2951085567474365,24001,4065076
kc1-binary,1,5,10.324309587478638,0,105258,76455,82454,528,74082.43333333333,106143.35166666667,0.300778865814209,25663,16803008524
tao,black,2,0.005662202835083,0,36,22,12,12,36.0,21.68,0.010811090469360352,708,37
tao,black,3,0.0053021907806396,0,36,22,12,12,36.0,21.72,0.010262727737426758,708,37
tao,black,5,0.0053193569183349,0,36,22,12,12,36.0,21.84,0.009981155395507812,708,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.46104955673218,0,5050,3703,2327,325,5050.0,3790.0,51.08682823181152,10000,5051
breast_cancer_wis_pro2,R,2,0.2431232929229736,0,10020,944,4385,339,10020.0,1008.855,1.0341811180114746,14150,11326
breast_cancer_wis_pro2,R,3,0.8524630069732666,0,12598,1350,6880,404,12684.3125,1516.22,0.15879154205322266,15049,562626
breast_cancer_wis_pro2,R,5,0.2398319244384765,0,13324,1843,7605,460,15541.2075,4305.4115,0.17223715782165527,15657,612422931
soybean_small,D3,2,0.0171892642974853,0,688,275,450,165,688.0,273.6,0.04390835762023926,3558,1712
soybean_small,D3,3,0.037137746810913,0,2079,485,1830,336,2238.475,698.76,0.07588505744934082,4832,32568
soybean_small,D3,5,0.0501894950866699,0,2781,947,2532,428,5498.1775,2624.1929999999998,0.06694793701171875,5548,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0056955814361572,0,10,8,0,0,10.0,8.0,0.006325960159301758,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0052108764648437,0,10,8,0,0,10.0,8.0,0.0064013004302978516,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0051634311676025,0,10,8,0,0,10.0,8.0,0.00627446174621582,304,11
semeion,8,2,2.420399904251098,0,92318,15226,55399,762,92318.0,21454.29,0.5588104724884033,43312,131329
semeion,8,3,20.84786939620972,0,694498,118950,655606,1443,1162846.3875,562871.595,0.7671587467193604,52713,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.2833898067474363,0,80200,1046,41287,167,80200.0,1152.0,0.40679407119750977,40300,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.2896676063537598,0,80231,1046,41317,167,80849.16666666667,1102.0,0.44660210609436035,40567,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.302825927734375,0,80231,1046,41317,167,94120.0,3436.6666666666665,0.4381530284881592,41716,84280006981
molecular_splice,IE,2,0.6034798622131348,0,27316,594,13007,448,27316.0,823.655,0.31578493118286133,23488,41617
molecular_splice,IE,3,0.6472785472869873,0,27616,722,13307,545,27467.45,823.2666666666667,0.33077359199523926,23757,3981553
molecular_splice,IE,5,0.6392712593078613,0,27645,749,13336,562,27474.488541666666,982.6775,0.3507804870605469,23835,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0408194065093994,0,2021,1953,1953,234,2021.0,1953.0,0.09444975852966309,6230,8516
audiology_std,cochlear_noise_and_heredity,3,0.7554645538330078,0,39841,39773,39773,397,39841.0,39773.0,0.16278886795043945,12230,366276
automobile,-1,2,0.0467169284820556,0,2884,335,1294,283,2884.0,301.125,0.08019113540649414,7509,5996
automobile,-1,3,0.0652914047241211,0,3972,589,2355,422,3784.3125,663.75,0.09134840965270996,8214,215930
automobile,-1,5,0.0834465026855468,0,4810,1128,3187,539,4608.375,1885.19375,0.09796667098999023,8491,122607452
volcanoes-d2,3,2,0.0097403526306152,0,78,55,17,17,78.0,55.68,0.01932668685913086,1112,79
volcanoes-d2,3,3,0.010986328125,0,125,86,36,36,134.925,88.74,0.02748250961303711,1743,299
volcanoes-d2,3,5,0.0112247467041015,0,125,86,36,36,135.775,90.14,0.027581214904785156,1748,299
grammatical_a2,1,2,0.3244621753692627,0,11929,1001,11175,765,11929.0,1042.965,0.2912130355834961,15798,718202
grammatical_a2,1,3,0.4923655986785888,0,21333,7615,20579,826,16704.05,7334.565,0.5564026832580566,16682,286563398
grammatical_a2,1,5,38.58219599723816,0,232134,215015,231380,852,242437.92375000002,380427.85375,0.562788724899292,18604,20478307866137
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.227445363998413,0,325,275,0,0,325.0,275.0,3.288911819458008,2425,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,6.944452047348023,0,1575,1525,0,0,1575.0,1525.0,4.849777698516846,4325,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,27.335514545440677,0,7825,7775,0,0,7825.0,7775.0,6.622898578643799,6625,68406
analcatdata_authorship,4,2,0.5213825702667236,0,30403,445,14271,514,30403.0,482.16,0.4266502857208252,24768,36047
analcatdata_authorship,4,3,0.541534423828125,0,31106,580,14974,621,30700.25,1202.94,0.30510449409484863,25050,3208363
analcatdata_authorship,4,5,0.534358024597168,0,31223,658,15091,665,30824.53125,1401.585,0.327014684677124,25086,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.2952139377594,0,1130,990,811,138,1130.0,987.47,20.944241762161255,4649,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.47069120407104,0,11595,990,9658,138,11582.114583333334,991.7,33.921627044677734,8569,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.74131560325624,0,11595,990,9658,138,11524.833333333334,990.76,33.45884943008423,8565,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0286986827850341,0,561,493,244,182,561.0,493.185,0.5846705436706543,3233,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.115114688873291,0,4067,3424,1973,238,4100.1125,3717.615,0.08832383155822754,5939,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.5547935962677002,0,13342,3841,7615,238,17392.3578125,4385.4525,0.11577606201171875,7931,284274
cmc,3,2,0.015491247177124,0,465,329,195,158,465.0,333.9,0.03916335105895996,2930,466
cmc,3,3,0.0454938411712646,0,2163,886,1147,290,2381.125,1007.6,0.060025930404663086,4815,4526
cmc,3,5,0.0743343830108642,0,3133,1494,1902,338,4099.24375,2047.02,0.0715339183807373,5581,174437
Adult_UCI_,>50K,2,0.3022761344909668,0,4754,296,1006,223,4754.0,306.52,0.25725483894348145,9698,4852
Adult_UCI_,>50K,3,0.3425490856170654,0,5273,425,1405,342,4948.0,517.495,0.2695276737213135,10063,156948
Adult_UCI_,>50K,5,0.3628280162811279,0,5437,502,1562,405,5106.029166666666,1388.28825,0.27869606018066406,10285,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0042638778686523,0,7,5,4,4,7.0,5.025,0.007903814315795898,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0041899681091308,0,7,5,4,4,7.0,5.01,0.004979133605957031,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0041854381561279,0,7,5,4,4,7.0,4.89,0.004776477813720703,204,11
monks1,0,2,0.0072834491729736,0,137,119,80,80,137.0,119.28,0.020719051361083984,1517,154
monks1,0,3,0.0128910541534423,0,479,415,363,172,494.73333333333335,432.58666666666664,0.03639841079711914,2709,834
monks1,0,5,0.0215167999267578,0,861,426,702,173,959.9583333333334,420.50666666666666,0.044862985610961914,3452,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.5645673274993896,0,35534,2922,12683,355,35534.0,3356.92,0.26926398277282715,26789,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,1.2554409503936768,0,68235,2924,36816,355,68779.56666666667,3093.1366666666668,0.2903409004211426,28837,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,1.247663497924805,0,68235,2924,36816,355,105546.30833333333,4306.54,0.3049314022064209,29771,16514324978
grammatical_a1,1,2,0.3404049873352051,0,16070,2909,15374,626,16070.0,3132.165,0.31908559799194336,18392,711029
grammatical_a1,1,3,1.337101936340332,0,64672,36970,63976,715,76850.66666666667,51984.193333333336,0.5752606391906738,21929,282279309
mfeat-zernike,8,2,0.3447110652923584,0,17766,858,7357,413,17766.0,1112.96,0.2733283042907715,18888,17767
mfeat-zernike,8,3,0.4109644889831543,0,21143,1303,10734,449,21976.808333333334,2066.12,0.25395894050598145,19841,1107603
mfeat-zernike,8,5,0.4301011562347412,0,21612,1751,11203,453,22056.120833333334,2196.451,0.25763797760009766,19881,1906413390
twonorm,1,2,0.1090078353881836,0,3240,269,1538,311,3240.0,268.0,0.1264183521270752,7980,3241
twonorm,1,3,0.137650728225708,0,4362,269,2660,311,4191.0,284.0,0.15363788604736328,8463,85401
twonorm,1,5,0.138479471206665,0,4362,269,2660,311,4032.0,262.0,0.1339874267578125,8411,25706997
auto7_1,class3,2,0.0207867622375488,0,780,694,382,238,780.0,694.005,0.05223417282104492,3839,781
auto7_1,class3,3,0.1271243095397949,0,7169,1636,3875,325,7650.25625,1966.12,0.08821463584899902,7113,9920
auto7_1,class3,5,0.165546178817749,0,8147,1892,4618,339,9976.70375,2561.2405,0.10005426406860352,7668,667928
grammatical_b4,1,2,0.4400126934051513,0,22094,1542,21445,566,22094.0,2251.925,0.35314226150512695,21584,701521
grammatical_b4,1,3,0.6250267028808594,0,29888,2979,29237,652,33001.708333333336,5925.525,0.6012623310089111,23379,276633905
grammatical_b4,1,5,0.7478561401367188,0,32922,5052,32271,679,45948.355208333334,32363.60625,0.6364128589630127,23931,19308438255017
wave2,2,2,0.3469631671905517,0,12880,374,6245,419,12880.0,442.4,0.25967884063720703,16060,12881
wave2,2,3,0.3622362613677978,0,13556,465,6921,438,13276.666666666666,687.4666666666667,0.24312329292297363,16460,682801
wave2,2,5,0.3681070804595947,0,13652,481,7017,438,13187.333333333334,577.8666666666667,0.2375016212463379,16370,847361193
volcanoes-d1,3,2,0.0096879005432128,0,78,56,15,15,78.0,54.96,0.02046799659729004,1112,79
volcanoes-d1,3,3,0.0114352703094482,0,128,89,35,35,134.425,89.18,0.026884078979492188,1753,299
volcanoes-d1,3,5,0.0111064910888671,0,128,89,35,35,134.75,89.02,0.027100801467895508,1752,299
mfeat-fourier,8,2,0.8534727096557617,0,43964,673,20433,396,43964.0,962.0,0.3870236873626709,29804,46361
mfeat-fourier,8,3,0.8797383308410645,0,44992,842,21461,443,45035.76666666666,1635.4,0.3968374729156494,30286,4682665
mfeat-fourier,8,5,0.878960371017456,0,45115,921,21584,459,45304.01666666666,1758.61,0.3976466655731201,30332,21286477101
breast,recurrence-events,2,0.0197334289550781,0,707,316,291,132,707.0,320.79,0.040486812591552734,3641,862
breast,recurrence-events,3,0.0379614830017089,0,2064,647,1158,208,1905.4916666666666,771.3266666666667,0.049694061279296875,4873,11522
breast,recurrence-events,5,0.0466358661651611,0,2443,871,1361,215,2962.273333333333,1201.2481666666667,0.0570988655090332,5460,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,3.140166997909546,0,301,251,182,148,301.0,250.56,3.589204788208008,2325,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,6.246718645095825,0,1356,436,990,187,1363.7,392.84,5.23011040687561,4112,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,6.270440101623535,0,1356,436,990,187,1416.275,453.52,5.399578809738159,4292,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,33.08050847053528,0,325,275,0,0,325.0,275.0,49.44989204406738,2425,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,71.25305104255676,0,1575,1525,0,0,1575.0,1525.0,72.93861126899719,4325,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,457.6094379425049,0,7825,7775,0,0,7825.0,7775.0,100.60756921768188,6625,68406
horse_colic_outcome,2,2,0.1151525974273681,0,1246,676,608,0,1246.0,653.17,1.5605151653289795,4870,2486
horse_colic_outcome,2,3,0.1103796958923339,0,5711,5141,4963,0,5233.375,4751.53,0.06690382957458496,7200,57226
horse_colic_outcome,2,5,13.715174198150637,0,106140,105570,105185,0,86784.075,92751.169,0.10275840759277344,10930,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0735292434692382,0,4470,1122,1772,274,4470.0,1111.55,0.11814403533935547,9399,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.2793581485748291,0,14373,1566,7341,300,16916.1875,2173.4366666666665,0.12165951728820801,11699,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.2837848663330078,0,14470,1566,7435,300,16563.1,2008.9366666666667,0.12090086936950684,11657,75449320
wall4,Slight-Right-Turn,2,0.008784532546997,0,82,59,33,33,82.0,58.62,0.01853489875793457,1116,137
wall4,Slight-Right-Turn,3,0.0099806785583496,0,156,123,78,75,160.075,124.4,0.02773880958557129,1810,697
wall4,Slight-Right-Turn,5,0.0109462738037109,0,184,151,102,90,183.2375,151.18,0.031377315521240234,2085,2517
hayes,2,2,0.0057489871978759,0,81,62,35,29,81.0,62.28,0.014347553253173828,1115,121
