dataset_name,target_value,depth,Apriori_DP (PS)-real_time_taken,Apriori_DP (PS)-failed,Apriori_DP (PS)-sgs_evaluated,Apriori_DP (PS)-sgs_eval_interesting,Apriori_DP (PS)-sgs_quality_interesting,Apriori_DP (PS)-sgs_top_k_interesting,Apriori_DP (PS)-e_est,Apriori_DP (PS)-ei_est,Apriori_DP (PS)-time_to_est,Apriori_DP (PS)-sdfastest-esgs,Apriori_DP (PS)-ub
auto7_1,class3,2,0.0207867622375488,0,780,694,382,238,780.0,708.9193548387096,0.02493739128112793,1483,781
auto7_1,class3,3,0.1271243095397949,0,7169,1636,3875,325,7203.467741935484,2177.0806451612902,0.03815031051635742,2712,9920
auto7_1,class3,5,0.165546178817749,0,8147,1892,4618,339,16161.13870967742,3991.786290322581,0.045327186584472656,3207,667928
grammatical_b4,1,2,0.4400126934051513,0,22094,1542,21445,566,22094.0,1493.4477296726504,3.3035497665405273,242516,701521
grammatical_b4,1,3,0.6250267028808594,0,29888,2979,29237,652,26195.400575332613,3293.168778599085,3.7206013202667236,254727,276633905
grammatical_b4,1,5,0.7478561401367188,0,32922,5052,32271,679,36504.13996763754,11920.315249912002,3.856692314147949,265537,19308438255017
wave2,2,2,0.3469631671905517,0,12880,374,6245,419,12880.0,503.75,0.37735652923583984,25600,12881
wave2,2,3,0.3622362613677978,0,13556,465,6921,438,13214.814814814816,507.7083333333333,0.3805992603302002,26995,682801
wave2,2,5,0.3681070804595947,0,13652,481,7017,438,13178.271604938273,559.5833333333334,0.3849055767059326,27270,847361193
volcanoes-d1,3,2,0.0096879005432128,0,78,56,15,15,78.0,54.0,0.008456945419311523,133,79
volcanoes-d1,3,3,0.0114352703094482,0,128,89,35,35,131.33333333333334,100.0,0.0073089599609375,200,299
volcanoes-d1,3,5,0.0111064910888671,0,128,89,35,35,134.88888888888889,76.88888888888889,0.0069370269775390625,204,299
mfeat-fourier,8,2,0.8534727096557617,0,43964,673,20433,396,43964.0,779.5884773662551,1.0610060691833496,89689,46361
mfeat-fourier,8,3,0.8797383308410645,0,44992,842,21461,443,44887.83856502242,1094.0631001371742,1.112391471862793,91688,4682665
mfeat-fourier,8,5,0.878960371017456,0,45115,921,21584,459,45314.29536621823,2457.4192043895746,1.1181349754333496,91648,21286477101
breast,recurrence-events,2,0.0197334289550781,0,707,316,291,132,707.0,428.96875,0.02116847038269043,1481,862
breast,recurrence-events,3,0.0379614830017089,0,2064,647,1158,208,2466.4270833333335,1236.2239583333333,0.025868654251098633,2163,11522
breast,recurrence-events,5,0.0466358661651611,0,2443,871,1361,215,13279.089322916667,8774.010416666666,0.03007650375366211,2627,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,3.140166997909546,0,301,251,182,148,301.0,250.8,2.0864686965942383,600,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,6.246718645095825,0,1356,436,990,187,1349.0,1059.6,2.571079730987549,1043,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,6.270440101623535,0,1356,436,990,187,4120.3,2142.5,2.9255900382995605,1429,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,33.08050847053528,0,325,275,0,0,325.0,275.0,22.944237232208252,625,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,71.25305104255676,0,1575,1525,0,0,1575.0,1525.0,29.97199320793152,1100,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,457.6094379425049,0,7825,7775,0,0,7825.0,7775.0,36.58348250389099,1675,68406
horse_colic_outcome,2,2,0.1151525974273681,0,1246,676,608,0,1246.0,686.875,1.5335867404937744,3430,2486
horse_colic_outcome,2,3,0.1103796958923339,0,5711,5141,4963,0,6872.152777777777,5655.5625,0.05390167236328125,5385,57226
horse_colic_outcome,2,5,13.715174198150637,0,106140,105570,105185,0,88265.91666666667,107252.8625,0.07776737213134766,7909,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0735292434692382,0,4470,1122,1772,274,4470.0,1210.1012658227849,0.0966184139251709,9213,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.2793581485748291,0,14373,1566,7341,300,18836.333333333332,2367.649789029536,0.12854480743408203,12110,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.2837848663330078,0,14470,1566,7435,300,15581.649717514125,1725.1181434599157,0.12431693077087402,11944,75449320
wall4,Slight-Right-Turn,2,0.008784532546997,0,82,59,33,33,82.0,58.0,0.006599903106689453,181,137
wall4,Slight-Right-Turn,3,0.0099806785583496,0,156,123,78,75,155.66666666666666,113.5,0.007718563079833984,282,697
wall4,Slight-Right-Turn,5,0.0109462738037109,0,184,151,102,90,230.45833333333334,184.54166666666666,0.00864863395690918,343,2517
hayes,2,2,0.0057489871978759,0,81,62,35,29,81.0,64.5,0.004461765289306641,180,121
hayes,2,3,0.007308006286621,0,168,135,92,44,162.16666666666666,121.66666666666667,0.005418300628662109,286,576
hayes,2,5,0.0079777240753173,0,202,166,120,44,214.33333333333334,165.625,0.00593876838684082,341,1941
analcatdata_germangss,4,2,0.0078496932983398,0,171,140,27,25,171.0,138.85714285714286,0.0054607391357421875,307,172
analcatdata_germangss,4,3,0.0141353607177734,0,560,478,142,71,537.4285714285714,423.0,0.00795602798461914,522,988
analcatdata_germangss,4,5,0.0282514095306396,0,1064,932,415,77,1106.7214285714285,854.6785714285714,0.00925302505493164,682,12616
thyroid_allhypo,primary hypothyroid.,2,0.0359754562377929,0,1099,412,556,297,1099.0,558.3137254901961,0.045599937438964844,2899,2081
thyroid_allhypo,primary hypothyroid.,3,0.1174430847167968,0,4095,1950,3353,624,3108.161290322581,2545.9346405228757,0.06161093711853027,3867,43745
thyroid_allhypo,primary hypothyroid.,5,1.534945726394653,0,26831,22250,25193,1037,31632.909677419353,35854.32418300654,0.07509899139404297,4759,8303633
user,High,2,0.008406639099121,0,191,149,73,71,191.0,152.0,0.007352590560913086,380,211
user,High,3,0.0146534442901611,0,614,452,342,71,616.3229166666666,483.5104166666667,0.009238243103027344,628,1351
user,High,5,0.0241379737854003,0,950,758,648,71,1123.54375,722.8213541666667,0.011045694351196289,794,21700
thyroid_dis,discordant.,2,0.0420713424682617,0,1390,570,578,293,1390.0,763.6862745098039,0.04887533187866211,3277,2081
thyroid_dis,discordant.,3,0.1516597270965576,0,5965,2020,4356,533,2237.6559139784945,1456.1699346405228,0.061005592346191406,3949,43745
thyroid_dis,discordant.,5,1.732002019882202,0,32842,28048,30748,854,34115.948387096774,35990.831372549015,0.08961272239685059,5667,8303633
synthetic_control,4,2,0.1716306209564209,0,11118,438,7893,890,11118.0,450.1666666666667,0.4279961585998535,35520,28921
synthetic_control,4,3,0.1929688453674316,0,12335,655,9110,941,11840.790697674418,662.53125,0.45870256423950195,36705,2304201
synthetic_control,4,5,0.1997082233428955,0,12609,760,9384,943,11624.813953488372,1073.1027777777779,0.4563145637512207,36709,6500162589
titanic,1,2,0.0056285858154296,0,36,27,17,16,36.0,29.333333333333332,0.003818988800048828,57,37
titanic,1,3,0.0060336589813232,0,50,41,27,24,51.333333333333336,42.0,0.003476858139038086,84,93
titanic,1,5,0.0060362815856933,0,50,41,27,24,48.44444444444444,38.44444444444444,0.003393411636352539,81,93
secom,1,2,0.3786530494689941,0,19306,6747,8999,506,19306.0,7310.423076923077,0.45788073539733887,38221,19307
secom,1,3,3.325875759124756,0,118582,18667,103037,643,181472.46078431373,49939.37606837607,0.6635921001434326,53847,1255087
secom,1,5,10.650251388549805,0,153109,44175,136034,767,283989.37205882353,136617.077991453,0.7119371891021729,56834,2350534656
wine,1,2,0.0193004608154296,0,913,149,540,222,913.0,190.02439024390245,0.03065323829650879,2143,1379
wine,1,3,0.0242371559143066,0,1189,188,816,263,1063.6666666666667,251.4878048780488,0.033701419830322266,2623,23479
wine,1,5,0.0234508514404296,0,1200,192,827,264,975.0,248.9268292682927,0.03476071357727051,2771,2893164
thyroid_allrep,overreplacement.,2,0.0305163860321044,0,844,337,575,273,844.0,461.1764705882353,0.04335975646972656,2521,2081
thyroid_allrep,overreplacement.,3,0.0832645893096923,0,3078,1667,2604,452,3001.41935483871,2276.6013071895427,0.060172080993652344,3528,43745
thyroid_allrep,overreplacement.,5,1.180654764175415,0,24567,22016,23855,908,17841.849462365593,20860.91503267974,0.07301068305969238,4335,8303633
post,S,2,0.0090439319610595,0,233,181,102,51,233.0,183.75,0.00826406478881836,463,277
post,S,3,0.0188417434692382,0,884,742,456,126,1013.8888888888889,760.8611111111111,0.010962724685668945,795,2048
post,S,5,0.0481834411621093,0,2197,1324,1374,174,3330.2277777777776,2551.7722222222224,0.014899015426635742,1119,44552
human,1,2,4.3585426807403564,0,117672,2441,116478,561,117672.0,2328.0669467787116,17.43866991996765,1073112,2492029
human,1,3,4.9319398403167725,0,131857,7284,130663,647,131431.77941454202,9125.346965452847,18.640247106552124,1089307,1853240389
human,1,5,8.706976652145386,0,167276,30126,166082,737,187779.24886685552,58712.01871148459,18.707825899124146,1095025,460593618484615
connectionist_sonar,R,2,0.4401030540466308,0,28920,444,13968,430,28920.0,669.375,0.7146868705749512,57600,28921
connectionist_sonar,R,3,0.4400291442871094,0,29216,502,14264,450,29460.93023255814,641.875,0.6210446357727051,58970,2304201
connectionist_sonar,R,5,0.443772554397583,0,29224,509,14272,450,29213.558139534885,670.8333333333334,0.6111798286437988,58518,6500162589
hiv_746,-1,2,0.2176661491394043,0,12880,629,4793,115,12880.0,1201.25,0.22609210014343262,25600,12881
hiv_746,-1,3,0.2297735214233398,0,13529,851,5202,115,19217.283950617286,3336.6666666666665,0.26500654220581055,29680,682801
hiv_746,-1,5,0.2350013256072998,0,13773,1095,5323,115,23332.14814814815,12064.208333333334,0.27921104431152344,30497,847361193
madelon,1,2,38.58716940879822,0,1985034,354067,958033,784,1985034.0,1538036.2861313869,20.205601453781128,1712267,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0694568157196044,0,1891,1459,892,269,1891.0,1547.875,0.0887598991394043,3661,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.5703811645507812,0,20744,12252,10586,349,24876.74404761905,13382.510416666666,0.10208344459533691,6431,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,23.309815645217896,0,162999,53057,86002,357,99494.14077380953,65845.45451388888,0.12626218795776367,8243,6508884
led,2,2,0.0068867206573486,0,105,90,40,40,105.0,90.36363636363636,0.0059969425201416016,183,106
led,2,3,0.0122640132904052,0,320,202,146,130,324.969696969697,273.6363636363636,0.006078958511352539,302,470
led,2,5,0.0142936706542968,0,463,276,273,195,805.2121212121212,699.7878787878788,0.0076177120208740234,435,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.01112961769104,0,325,268,131,110,325.0,268.125,0.009844064712524414,625,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0301606655120849,0,1479,610,706,184,1439.5833333333333,1086.875,0.015156269073486328,1075,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0404999256134033,0,1893,734,946,196,3374.3020833333335,2098.7083333333335,0.018021821975708008,1369,68406
auto4,class1,2,1.540693759918213,0,75466,28898,37080,607,75466.0,49083.25161290322,1.7880253791809082,150157,75467
auto4,class1,3,41.55966758728027,0,1306608,74135,818937,638,3958744.1540229884,222974.2129032258,2.9813787937164307,245606,9735503
auto4,class1,5,90.38018584251404,0,1565792,81426,988360,638,2524112.3701149425,89151.3440860215,2.8020150661468506,229762,72346500080
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0130958557128906,0,378,339,151,142,378.0,351.0,0.01639556884765625,703,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0462079048156738,0,2430,603,1083,234,2576.5714285714284,1873.2857142857142,0.01925492286682129,1292,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.0513105392456054,0,2620,615,1273,246,6716.571428571428,2737.5,0.023627758026123047,1632,101584
Covertype,7,2,5.962894439697266,0,5693,1776,2432,331,5693.0,2328.8823529411766,3.9375083446502686,13463,8257
Covertype,7,3,26.6368510723114,0,33240,12411,25102,720,27407.056910569107,23522.820261437908,4.803757429122925,17478,349633
pc4,2,2,0.2412848472595214,0,7626,788,3187,371,7626.0,954.5051020408164,0.4365236759185791,15007,7627
pc4,2,3,0.4474756717681885,0,12283,2965,7537,478,11199.307692307691,4193.923469387755,0.20211315155029297,16564,310248
pc4,2,5,0.8736162185668945,0,24169,10808,18521,550,56059.37884615385,94094.38290816327,0.23406291007995605,18772,225460272
firm,1,2,0.1530568599700927,0,704,616,353,233,704.0,627.7666666666667,0.04299283027648926,1370,742
firm,1,3,0.8601934909820557,0,6721,1249,3864,445,6218.233333333334,4203.2,0.057775020599365234,2432,9178
firm,1,5,0.3290915489196777,0,7304,1337,4447,532,81057.25972222222,29320.403333333335,0.07823300361633301,3830,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.6915419101715088,0,5050,2446,2402,330,5050.0,2390.0,0.5027437210083008,10000,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,4.326390504837036,0,42683,20999,21201,355,58777.77777777778,25204.375,0.6890761852264404,15323,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,38.72691249847412,0,239120,42463,126287,355,222602.70833333334,57141.458333333336,0.765587568283081,17388,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,4.529448986053467,0,45818,16182,21869,416,45818.0,15587.013651877132,4.466756820678711,110533,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,74.92139220237732,0,792964,172886,415973,416,887449.4102564103,162071.10011376563,5.906539678573608,149073,8238784
Stroke_Kaggle_,1,2,0.0983204841613769,0,467,289,218,159,467.0,363.6,0.038736581802368164,931,529
Stroke_Kaggle_,1,3,0.101994514465332,0,1808,591,1201,258,2000.4,1409.4,0.02746438980102539,1477,5489
Stroke_Kaggle_,1,5,0.0741288661956787,0,2200,776,1529,285,6178.17,3401.95,0.03341031074523926,1868,242825
spambase,1,2,1.0090506076812744,0,18177,1728,7615,731,18177.0,1926.2994350282486,0.48495054244995117,41991,24754
spambase,1,3,1.163938045501709,0,43644,20999,15364,795,33854.62208067941,19126.487758945386,0.5382821559906006,45595,1823694
spambase,1,5,1060.0993750095367,0,2129273,2106628,632414,795,2639430.675159236,3207774.2580037666,0.6568925380706787,52713,4394565333
echocardio,1,2,0.0137934684753417,0,531,344,246,33,531.0,374.85714285714283,0.01674938201904297,1120,631
echocardio,1,3,0.0389962196350097,0,2073,1617,1439,34,2619.0,1688.1904761904761,0.020830154418945312,1835,7176
echocardio,1,5,0.350200891494751,0,8719,8239,8039,34,12531.72380952381,9157.390476190476,0.026139497756958008,2340,384168
phoneme,1,2,0.0132606029510498,0,210,174,84,84,210.0,171.25,0.010046720504760742,400,211
phoneme,1,3,0.0264735221862792,0,782,266,356,193,679.375,495.625,0.01347494125366211,654,1351
phoneme,1,5,0.0281264781951904,0,825,274,398,195,871.6979166666666,514.0625,0.014955997467041016,734,21700
texture,14,2,0.3096044063568115,0,12406,530,4638,452,12406.0,605.921875,0.3393666744232178,25120,12881
texture,14,3,0.3730039596557617,0,13617,693,5849,503,13505.0,832.22265625,0.35450100898742676,26188,682801
texture,14,5,0.3783187866210937,0,13682,721,5914,508,14097.311574074074,1462.0420572916667,0.3607146739959717,26507,847361193
statlog_is,7,2,0.0422554016113281,0,1667,164,661,317,1667.0,213.75,0.0607450008392334,3991,2557
statlog_is,7,3,0.0495078563690185,0,2050,240,1044,444,1779.4166666666667,448.875,0.06242513656616211,4387,59712
statlog_is,7,5,0.0512511730194091,0,2150,293,1144,521,1667.0,368.29464285714283,0.06552696228027344,4553,14051256
banknote,1,2,0.0076277256011962,0,121,88,56,53,121.0,93.75,0.005933523178100586,226,137
banknote,1,3,0.0105054378509521,0,268,155,143,117,313.7083333333333,212.70833333333334,0.007462978363037109,372,697
banknote,1,5,0.010737657546997,0,289,168,164,133,331.625,224.375,0.0077664852142333984,403,2517
NormalDist_Random-Synthetic__2_6_5132_,1,2,0.0123791694641113,0,153,131,71,71,153.0,132.07692307692307,0.008091449737548828,273,154
NormalDist_Random-Synthetic__2_6_5132_,1,3,0.0227782726287841,0,545,511,278,186,557.7307692307693,541.3846153846154,0.01154470443725586,485,834
NormalDist_Random-Synthetic__2_6_5132_,1,5,0.0592262744903564,0,1707,1386,876,248,2310.2891025641024,2177.4602564102565,0.015089273452758789,735,9402
ilpd,2,2,0.0178234577178955,0,741,344,348,219,741.0,375.56666666666666,0.020076751708984375,1407,742
ilpd,2,3,0.0418596267700195,0,2156,563,1649,271,2731.988888888889,853.1,0.028168201446533203,2064,9178
ilpd,2,5,0.0465331077575683,0,2274,619,1767,277,3353.0777777777776,946.0733333333334,0.034012794494628906,2362,584935
EqualDist_Random-Synthetic__2_7_7307_,0,2,0.0212855339050292,0,378,324,168,151,378.0,312.42857142857144,0.01699686050415039,703,379
EqualDist_Random-Synthetic__2_7_7307_,0,3,0.0660276412963867,0,2103,1826,1055,267,2119.5,2000.5714285714287,0.02467799186706543,1252,3304
EqualDist_Random-Synthetic__2_7_7307_,0,5,0.30853271484375,0,7158,3885,3905,277,14638.832142857143,7978.607142857143,0.034023284912109375,1914,101584
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,2,1.041731357574463,0,325,275,132,124,325.0,275.0,0.686854362487793,625,326
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,3,2.103663921356201,0,1575,1446,743,224,1575.0,1525.0,0.8183333873748779,1100,2626
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,5,5.289579629898071,0,5443,4344,2684,238,7153.125,5643.75,0.9896275997161865,1645,68406
satimage,5,2,0.2608470916748047,0,10014,431,3233,422,10014.0,518.6347826086957,0.32520008087158203,20164,10441
satimage,5,3,0.318793773651123,0,11769,1333,4988,501,10622.526315789473,1452.095652173913,0.2943532466888428,20930,497785
satimage,5,5,0.5441703796386719,0,16520,5265,9739,511,12749.845263157895,9531.835000000001,0.3095846176147461,21984,498685189
turkiye,11,2,0.2827177047729492,0,11781,1873,4926,459,11781.0,1896.8237704918033,0.32526183128356934,23257,11782
turkiye,11,3,0.8424789905548096,0,26800,13580,15366,589,29378.0,17407.930327868853,0.383023738861084,27522,597058
turkiye,11,5,126.76841187477112,0,460499,444774,345892,680,447482.1625,446011.54364754097,0.4382503032684326,31221,676590838
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,2,1.6700892448425293,0,1039,166,377,139,1039.0,860.1923076923077,1.1602768898010254,2161,1226
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,3,1.649376392364502,0,1039,166,377,139,9850.923076923076,1021.9230769230769,1.5365662574768066,3936,19650
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,5,1.6746573448181152,0,1039,166,377,139,4888.038461538462,482.5,1.4908041954040527,3462,2138410
auto2, class2,2,12.061130046844482,0,304590,303024,151921,713,304590.0,303218.125,8.686393976211548,608400,304591
oil_spill,2,2,0.2926070690155029,0,17025,587,7016,350,17025.0,910.8609271523179,0.4271109104156494,34593,17956
oil_spill,2,3,0.3128032684326172,0,18205,923,8195,469,17482.893129770993,2150.3222958057395,0.436920166015625,35926,1125370
oil_spill,2,5,0.3258805274963379,0,18789,1373,8779,510,18707.476335877862,5620.631346578366,0.4186677932739258,36770,1957925908
DryBeans,HOROZ,2,0.08284592628479,0,1717,159,507,261,1717.0,206.41176470588235,0.07996606826782227,3655,2081
DryBeans,HOROZ,3,0.0967352390289306,0,2054,231,844,384,1844.8494623655913,563.6993464052288,0.08573079109191895,3983,43745
DryBeans,HOROZ,5,0.0974547863006591,0,2166,312,956,437,1734.2129032258065,880.7944444444444,0.09262990951538086,4390,8303633
spectf_heart,0,2,0.2372546195983886,0,15054,874,7395,484,15054.0,908.8678571428571,0.33087635040283203,30276,15577
spectf_heart,0,3,0.2771658897399902,0,17221,912,9562,506,17324.625,888.2726190476191,0.353132963180542,32020,908777
spectf_heart,0,5,0.2791202068328857,0,17229,915,9570,509,19554.643055555556,1562.519523809524,0.35297417640686035,32588,1368442637
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,2,32.00249528884888,0,301,251,182,131,301.0,248.4,23.642104864120483,600,326
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,3,64.10010504722595,0,1356,436,990,181,1354.6,916.6,30.58816123008728,1044,2626
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,5,64.08333373069763,0,1356,436,990,181,3511.7,1265.1,35.13009428977966,1391,68406
planning,2,2,0.0235452651977539,0,1176,703,494,215,1176.0,794.5263157894736,1.5507335662841797,2257,1177
planning,2,3,0.0851919651031494,0,4927,1714,3275,237,8963.78947368421,3258.315789473684,0.04352235794067383,3804,18473
planning,2,5,0.1376349925994873,0,6118,2816,4453,237,17083.957894736843,8061.884210526316,0.04940342903137207,4401,1925357
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,2,0.0053226947784423,0,7,5,4,4,7.0,5.0,0.0023643970489501953,10,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,3,0.0051467418670654,0,7,5,4,4,7.0,5.5,0.002466917037963867,10,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,5,0.0053141117095947,0,7,5,4,4,7.0,5.0,0.0023648738861083984,10,11
trains,west,2,0.0302491188049316,0,1676,1132,776,0,1676.0,1132.875,0.0438075065612793,4560,3241
trains,west,3,0.2419013977050781,0,13047,12118,9734,0,15169.670454545454,12387.109375,0.07439041137695312,7554,85401
trains,west,5,125.14735555648804,0,452288,451293,417045,0,345273.2630681818,454650.9109375,0.11226630210876465,11671,25706997
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,2,1.8239707946777344,0,80200,4198,40530,191,80200.0,4502.5,2.253929853439331,160000,80201
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,3,2.221649408340454,0,82680,4198,42740,191,105384.66666666667,4165.625,2.416654109954834,169163,10667001
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,5,2.2073397636413574,0,82680,4198,42740,191,105576.0,4237.5,2.4177231788635254,169186,84280006981
appendicitis,1,2,0.0111122131347656,0,379,193,105,34,379.0,174.88636363636363,0.013245820999145508,730,407
appendicitis,1,3,0.0181667804718017,0,852,545,422,64,1068.9318181818182,570.6818181818181,0.012937068939208984,1048,3683
appendicitis,1,5,0.0352101325988769,0,1512,1205,1068,84,2419.760227272727,1562.0727272727272,0.01592111587524414,1329,122438
mc2,2,2,0.1307053565979004,0,9870,574,3916,353,9870.0,701.25,0.19124293327331543,19600,9871
mc2,2,3,0.2087228298187255,0,13071,2525,7066,481,12114.057971014492,3039.5833333333335,0.21997952461242676,21139,457451
mc2,2,5,0.8213045597076416,0,28142,14206,22108,541,30780.344202898552,37148.177083333336,0.22551894187927246,21720,432752594
breast_cancer_wis_ori,M,2,0.1084349155426025,0,7141,206,2887,327,7141.0,353.28125,0.1658313274383545,14280,7261
breast_cancer_wis_ori,M,3,0.1124391555786132,0,7426,257,3172,405,7141.0,222.50520833333334,0.16830945014953613,14722,288101
breast_cancer_wis_ori,M,5,0.1123757362365722,0,7479,298,3225,449,7143.087719298245,419.4233506944444,0.17310857772827148,15019,199080695
urban,shadow ,2,1.8714401721954343,0,113163,853,63176,539,113163.0,816.0904255319149,3.0850610733032227,278826,173167
urban,shadow ,3,1.9229915142059328,0,116439,3633,66452,760,114892.0,3640.31914893617,3.1323978900909424,279881,33883403
urban,shadow ,5,8.747856140136719,0,200775,87969,150788,1013,205566.54444444444,131420.5744680851,3.1929705142974854,282124,580802256770
parkinsons,0,2,0.0548858642578125,0,3658,255,1462,294,3658.0,322.39285714285717,0.09135770797729492,7396,3917
parkinsons,0,3,0.0633342266082763,0,4208,402,2012,378,3728.8333333333335,682.6309523809524,0.08588671684265137,7892,113653
parkinsons,0,5,0.0654215812683105,0,4382,487,2186,416,4066.765,2459.910119047619,0.09538578987121582,8571,41621295
haberman,2,2,0.0067651271820068,0,66,51,29,28,66.0,49.5,0.003444194793701172,111,67
haberman,2,3,0.0068542957305908,0,114,87,53,29,108.625,86.39583333333334,0.003909587860107422,172,232
haberman,2,5,0.0068814754486083,0,114,87,53,29,113.4375,76.3125,0.003816843032836914,172,232
pitt1_3,LONG,2,0.0110440254211425,0,234,161,103,37,234.0,156.94736842105263,0.007264852523803711,484,301
pitt1_3,LONG,3,0.0158469676971435,0,679,554,397,50,757.1578947368421,524.2631578947369,0.010145902633666992,756,2325
pitt1_3,LONG,5,0.0417854785919189,0,1625,1478,1204,51,1628.2710526315789,1184.8052631578948,0.012697935104370117,994,55455
NormalDist_Random-Synthetic__2_8_5616_,0,2,0.0274527072906494,0,741,582,315,206,741.0,608.6333333333333,0.025165081024169922,1407,742
NormalDist_Random-Synthetic__2_8_5616_,0,3,0.11788010597229,0,5198,2600,2575,309,5892.533333333334,3967.6222222222223,0.04068303108215332,2521,9178
NormalDist_Random-Synthetic__2_8_5616_,0,5,0.4451773166656494,0,12635,4442,6875,323,22348.454444444444,7880.112777777777,0.04829072952270508,3121,584935
musk,2,2,4.083249092102051,0,161787,1617,85183,602,161787.0,1782.6029654036245,5.715503215789795,430545,288421
musk,2,3,4.320537567138672,0,169306,4479,92701,673,170857.58262350937,6017.649643053267,5.883326530456543,434707,72874880
musk,2,5,6.562150716781616,0,200158,32417,123553,683,217118.29585462806,72279.629763866,5.9266157150268555,436773,2085336669032
car,good,2,0.0085625648498535,0,126,104,101,101,126.0,105.9375,0.02055215835571289,301,232
car,good,3,0.0131285190582275,0,391,220,360,206,406.78125,333.4375,0.01374363899230957,521,1562
car,good,5,0.0148932933807373,0,453,235,422,221,720.6796875,431.328125,0.01413106918334961,673,27896
libras,4,2,0.3745474815368652,0,24450,626,15988,507,24450.0,750.1388888888889,0.8750689029693604,79200,64981
libras,4,3,0.4108695983886719,0,27115,1566,18653,699,25289.228855721394,1844.1550925925926,0.9240484237670898,80347,7776301
libras,4,5,0.8198275566101074,0,38278,12729,29816,923,28861.506218905473,11329.535300925927,0.9414236545562744,81706,49698365683
monks2,1,2,0.0079936981201171,0,153,136,91,91,153.0,135.34615384615384,0.007599830627441406,273,154
monks2,1,3,0.0152006149291992,0,592,457,321,216,589.9871794871794,541.6025641025641,0.008754253387451172,479,834
monks2,1,5,0.0244176387786865,0,983,561,654,221,1834.823076923077,1441.9705128205128,0.011596918106079102,710,9402
onehund_tex,Acer Capillipes,2,0.1593515872955322,0,8449,859,4890,352,8449.0,892.9480519480519,0.32083868980407715,24769,18722
onehund_tex,Acer Capillipes,3,0.3361818790435791,0,16421,3620,12842,590,12453.455223880597,5389.798701298701,0.35001635551452637,26697,1198338
onehund_tex,Acer Capillipes,5,1.560364007949829,0,46860,23969,43260,932,104443.1947761194,170434.0461038961,0.38689374923706055,28962,2175230626
grammatical_b3,0,2,0.5857083797454834,0,30116,1946,29513,556,30116.0,1918.0423640167364,3.931072235107422,287996,715807
grammatical_b3,0,3,1.0944228172302246,0,55784,18825,55181,650,52507.02849002849,20196.60669456067,4.3842480182647705,302730,285130587
grammatical_b3,0,5,196.20353436470032,0,661157,567616,660554,699,1164904.9885149573,1071531.3051429568,4.626809358596802,319253,20307799058106
