dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
optical,5,5,58.97623610496521,0,2187050,430911,410719,2211,31244441.730314266,14596816.213983051,0.7200748920440674,49311,1407982314
NormalDist_Random-Synthetic__2_12_5886_,0,2,0.0514967441558837,0,1373,1309,662,280,1379.0,1296.5,0.05338573455810547,2918,1486
NormalDist_Random-Synthetic__2_12_5886_,0,3,0.4192430973052978,0,19674,14104,7331,525,20536.833333333332,15666.166666666666,0.08342552185058594,5407,26290
NormalDist_Random-Synthetic__2_12_5886_,0,5,7.711210966110229,0,485366,126668,77205,903,707297.3666666667,248234.65,0.1169121265411377,7858,3505051
horse_colic_lesion,1,2,0.0058372020721435,0,1,0,0,0,1.0,0.0,0.004904031753540039,2,2486
horse_colic_lesion,1,3,0.0060601234436035,0,1,0,0,0,1.0,0.0,0.005792856216430664,2,57226
horse_colic_lesion,1,5,0.0062408447265625,0,1,0,0,0,1.0,0.0,0.00579833984375,2,13077135
contraceptive,3,2,0.0172793865203857,0,427,389,183,159,430.0,393.0,0.020845651626586914,902,466
contraceptive,3,3,0.0645287036895752,0,2967,2045,1072,286,3175.75,2093.8333333333335,0.02375030517578125,1573,4526
contraceptive,3,5,0.3040122985839844,0,17841,7146,4842,522,22212.098958333332,7396.716666666666,0.030033349990844727,2067,174437
heart_switzerland,1,2,0.0092957019805908,0,341,84,52,52,313.0882352941176,81.88235294117646,0.010995149612426758,682,596
heart_switzerland,1,3,0.0172076225280761,0,942,164,121,119,874.6078431372549,169.4313725490196,0.013780832290649414,886,6580
heart_switzerland,1,5,0.0250439643859863,0,1577,257,209,177,1378.594362745098,276.421568627451,0.015517234802246094,938,331212
saheart,1,2,0.017209768295288,0,547,525,285,204,546.0,526.5,0.017819881439208984,1158,596
saheart,1,3,0.0773725509643554,0,4843,1712,1070,345,4850.0,1730.5,0.027211427688598633,2077,6580
saheart,1,5,0.171314001083374,0,13707,1895,1169,357,12712.516666666666,1941.1666666666667,0.029456377029418945,2311,331212
analcatdata_boxing2,2,2,0.006507396697998,0,204,36,16,16,190.88,30.76,0.007600069046020508,602,326
analcatdata_boxing2,2,3,0.0084733963012695,0,336,36,16,16,232.08,33.16,0.00821375846862793,604,2626
analcatdata_boxing2,2,5,0.0080564022064208,0,336,36,16,16,217.12,31.24,0.00812220573425293,602,2626
analcatdata_lawsuit,2,2,0.0055737495422363,0,65,33,21,21,59.035714285714285,33.785714285714285,0.0037145614624023438,128,106
analcatdata_lawsuit,2,3,0.0064122676849365,0,103,45,32,32,104.46428571428571,40.214285714285715,0.004365444183349609,172,470
analcatdata_lawsuit,2,5,0.0062446594238281,0,109,46,33,33,139.18191964285714,50.955357142857146,0.004891633987426758,203,1471
pc1_req,2,2,0.0086815357208251,0,161,104,49,49,142.3684210526316,105.21052631578948,0.0058896541595458984,287,191
pc1_req,2,3,0.0184643268585205,0,673,357,165,136,580.6578947368421,370.86842105263156,0.009021282196044922,498,1160
pc1_req,2,5,0.045522928237915,0,2438,1078,521,250,2245.1472039473683,1068.2105263157894,0.012143611907958984,723,16664
robot1,collision,2,0.0122020244598388,0,305,265,158,144,317.61607142857144,261.26785714285717,0.01266932487487793,702,407
robot1,collision,3,0.0306782722473144,0,1409,611,470,209,1649.8705357142858,796.8333333333334,0.018379688262939453,1140,3683
robot1,collision,5,0.0697469711303711,0,3849,1039,737,387,5728.487537202381,1741.014880952381,0.02422046661376953,1428,122438
credit-g,1,2,0.0640645027160644,0,2970,2033,1104,225,3018.43125,2226.4375,0.07769417762756348,6242,3241
credit-g,1,3,0.4910433292388916,0,30086,9907,6539,397,46707.69375,19956.1625,0.12114429473876953,10170,85401
credit-g,1,5,2.207611560821533,0,143373,35767,27463,869,1138380.9859765626,337165.24625,0.15564370155334473,12574,25706997
lsvt,1,2,2.8172852993011475,0,248285,10007,8221,851,747152.3576583801,6570.778668805132,14.166927576065063,1511366,778129
lsvt,1,3,22.886083841323853,0,2343996,38781,31030,1090,2738695.344426624,113672.08580593424,14.668317079544067,1524646,323183744
lsvt,1,5,632.5990164279938,0,60111810,8251994,6117807,1360,121469568.56011929,13294766.827586208,14.703028440475464,1530497,25027252491488
acute-inflammations,2,2,0.0057489871978759,0,69,54,42,42,73.73214285714286,54.82142857142857,0.008545160293579102,156,106
acute-inflammations,2,3,0.0091805458068847,0,183,111,97,97,198.5625,124.0952380952381,0.005853891372680664,249,470
acute-inflammations,2,5,0.0099158287048339,0,279,144,137,129,310.95279017857143,142.80178571428573,0.007072925567626953,299,3473
cardio10,8,2,0.0448570251464843,0,1658,895,571,325,1636.125,752.125,0.050171613693237305,3470,2347
cardio10,8,3,0.1993112564086914,0,10423,3320,3026,708,11922.21875,4171.375,0.07281899452209473,4887,52463
cardio10,8,5,1.0828275680541992,0,65687,13475,13390,1397,142088.926171875,45761.69375,0.09229874610900879,5998,11290976
phishing,-1,2,0.1263248920440673,0,2040,1522,870,400,2253.3970588235293,1403.0735294117646,0.09812164306640625,4558,2347
phishing,-1,3,0.553199291229248,0,12599,5146,3606,792,24684.31556372549,13358.303921568628,0.1380469799041748,6810,52463
phishing,-1,5,6.567850828170776,0,170443,42546,33357,2390,786804.7673023897,377025.9207107843,0.1817646026611328,8573,11290976
prnn_synth,1,2,0.004340648651123,0,25,19,9,9,25.0,19.0,0.005440473556518555,66,37
prnn_synth,1,3,0.0043997764587402,0,25,19,9,9,25.0,20.5,0.0025260448455810547,66,37
prnn_synth,1,5,0.0043680667877197,0,25,19,9,9,25.0,19.0,0.002480745315551758,66,37
mice,t-SC-s,2,0.578716516494751,0,37091,7238,6673,560,45858.229299363054,5087.675159235669,1.0136470794677734,92946,49456
mice,t-SC-s,3,0.8894221782684326,0,64761,5340,3145,917,276449.69214437366,35118.00636942675,1.1352877616882324,98611,5160120
mice,t-SC-s,5,18.8997175693512,0,1815723,127800,3394,1810,5159143.190034501,449468.1231422505,1.1364202499389648,98431,25038470058
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,2,0.0578737258911132,0,171,171,0,0,171.0,171.0,0.0408935546875,402,211
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,3,0.081935167312622,0,671,671,0,0,727.25,671.0,0.04964423179626465,682,1351
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,5,0.1040058135986328,0,1296,1296,0,0,1691.3125,1296.0,0.054058074951171875,862,6196
grammatical_a4,1,2,2.672146797180176,0,155185,28035,27373,1411,225000.8222591362,24193.50830564784,7.043617248535156,529762,725411
grammatical_a4,1,3,157.44214749336243,0,10383041,1784970,1784237,4027,6679285.98145072,1582627.46179402,9.024853944778442,654697,290890615
NormalDist_Random-Synthetic__2_7_7283_,1,2,0.0270612239837646,0,494,482,232,181,491.5,482.0,0.031652212142944336,1091,562
NormalDist_Random-Synthetic__2_7_7283_,1,3,0.1020119190216064,0,3838,3193,1652,387,4142.416666666667,3178.1666666666665,0.03567981719970703,1970,6018
NormalDist_Random-Synthetic__2_7_7283_,1,5,0.5206215381622314,0,28040,13363,7549,572,38502.703125,13494.333333333334,0.04593539237976074,2718,284274
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,2,0.1186721324920654,0,4601,2700,1408,360,4601.0,2674.0,0.15189623832702637,10002,5051
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,3,1.2221345901489258,0,71521,24886,13862,598,74660.75,25381.5,0.2383725643157959,15270,166751
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,5,11.717174291610718,0,875831,60639,38990,699,1136958.23125,83651.66666666667,0.25042033195495605,17083,79375496
grammatical_b2,1,2,5.498680830001831,0,323876,48461,47160,1409,510309.5203657523,42765.39733998338,13.433788776397705,1085108,724207
grammatical_b2,1,3,284.7619414329529,0,18076957,3112785,3097819,3817,13563391.922485452,3181919.5935162096,15.42808723449707,1196089,290166408
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,2,0.0846853256225586,0,4601,2483,1127,314,4601.0,2417.0,0.1243894100189209,10002,5051
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,3,0.7295074462890625,0,68881,2483,1127,314,62846.083333333336,2423.5,0.15798115730285645,14547,166751
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,5,0.7268843650817871,0,68881,2483,1127,314,63065.583333333336,2415.5,0.15992259979248047,14531,79375496
grammatical_b6,1,2,2.89992618560791,0,171422,17901,16985,1408,466171.3292988314,12074.406093489148,12.666601657867432,1005124,718202
grammatical_b6,1,3,91.7930235862732,0,5858061,460243,459931,4968,3877615.800396494,351458.193377852,13.162873029708862,1037736,286563398
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,2,0.0133485794067382,0,236,228,117,106,244.5,226.4,0.02161240577697754,577,326
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,3,0.0269958972930908,0,961,299,209,116,1317.1433333333334,1115.58,0.019344329833984375,1000,2626
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,5,0.0326974391937255,0,1386,299,209,116,3866.1854166666667,1074.9466666666667,0.02378559112548828,1281,68406
gesture_raw,Preparation,2,0.0919663906097412,0,2813,2339,1135,361,2813.0,2336.0,0.09918069839477539,5778,2927
gesture_raw,Preparation,3,1.000701665878296,0,50733,19002,10806,696,50493.416666666664,22664.166666666668,0.16280341148376465,10016,73227
gesture_raw,Preparation,5,13.399587631225586,0,802453,179300,116736,1602,1380404.5552083333,416686.4,0.2131350040435791,13311,19831042
monks3,0,2,0.0075991153717041,0,137,134,53,53,137.5,135.0,0.007956504821777344,291,154
monks3,0,3,0.0169658660888671,0,552,465,217,194,617.9166666666666,531.0,0.00869297981262207,506,834
monks3,0,5,0.0306456089019775,0,1468,631,303,252,1977.5729166666667,785.1666666666666,0.01095724105834961,685,9402
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,2,0.0036792755126953,0,1,0,0,0,1.0,0.0,0.0015063285827636719,2,11
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,3,0.0037152767181396,0,1,0,0,0,1.0,0.0,0.0014178752899169922,2,11
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,5,0.0036201477050781,0,1,0,0,0,1.0,0.0,0.0014460086822509766,2,11
wall2,Slight-Right-Turn,2,0.0056848526000976,0,21,8,5,5,18.375,8.5,0.003068685531616211,34,37
wall2,Slight-Right-Turn,3,0.0056273937225341,0,21,8,5,5,18.0,7.0,0.003206014633178711,34,37
wall2,Slight-Right-Turn,5,0.0055372714996337,0,21,8,5,5,18.5,9.0,0.003251791000366211,34,37
abalone,1,2,0.0201680660247802,0,452,345,131,127,451.5,338.5,0.01669168472290039,963,497
abalone,1,3,0.054593801498413,0,2296,1090,543,321,2706.25,1537.3333333333333,0.026753664016723633,1515,4992
abalone,1,5,0.155170202255249,0,8688,2762,1266,470,11545.611458333333,3419.5583333333334,0.03259706497192383,1826,206368
wholesale,2,2,0.0113131999969482,0,324,262,144,137,314.5740740740741,269.98148148148147,0.01566314697265625,677,379
wholesale,2,3,0.0279059410095214,0,1556,491,337,242,1805.662037037037,601.0,0.016520977020263672,1136,3304
wholesale,2,5,0.0390737056732177,0,2572,464,368,261,3783.9071180555557,800.1280864197531,0.01826620101928711,1246,101584
soybean_large,purple-seed-stain,2,0.0581884384155273,0,3097,1375,980,427,2636.396907216495,1243.2164948453608,0.07161378860473633,5628,4754
soybean_large,purple-seed-stain,3,0.3364608287811279,0,23533,7765,6858,678,28756.602233676975,11698.164948453608,0.11755013465881348,9032,152194
soybean_large,purple-seed-stain,5,2.8175950050354004,0,216735,59802,59152,934,471505.0369308419,144355.9293814433,0.1270005702972412,9460,68063058
U_LVL2_1_Uninteresting_Non-Random-Synthetic__2_5_31250_,0,2,0.0407116413116455,0,276,276,0,0,276.0,276.0,0.028733253479003906,627,326
U_LVL2_1_Uninteresting_Non-Random-Synthetic__2_5_31250_,0,3,0.0813243389129638,0,1526,1526,0,0,1617.6666666666667,1526.0,0.038915395736694336,1102,2626
U_LVL2_1_Uninteresting_Non-Random-Synthetic__2_5_31250_,0,5,0.2324166297912597,0,7776,4651,0,0,12432.25,4651.0,0.0489349365234375,1677,68406
onehund_mar,Acer Capillipes,2,0.3047726154327392,0,14853,7657,6249,520,13660.262387387387,7631.653153153153,0.40256452560424805,30416,24754
onehund_mar,Acer Capillipes,3,5.225192070007324,0,315055,98384,97753,1212,350523.36036036036,159461.49174174175,0.6685571670532227,49085,1823694
onehund_mar,Acer Capillipes,5,134.733051776886,0,9307789,1423865,1422978,1967,58747260.86777637,19319606.931306306,0.9485633373260498,68763,4394565333
jEdit_4.2_4.3,1,2,0.0134510993957519,0,368,301,154,142,368.0,305.0,0.013475418090820312,786,407
jEdit_4.2_4.3,1,3,0.0413801670074462,0,2213,952,541,280,2068.8333333333335,847.8333333333334,0.017612457275390625,1264,3683
jEdit_4.2_4.3,1,5,0.0974538326263427,0,6816,1666,1128,308,6422.954166666666,1775.8,0.02084064483642578,1484,122438
hiv_impens,1,2,0.1006944179534912,0,8838,340,162,147,8593.264516129033,339.5806451612903,0.2039957046508789,19842,12091
hiv_impens,1,3,0.1773667335510254,0,16559,343,163,148,14793.832258064516,320.5870967741935,0.20032620429992676,20227,620776
hiv_impens,1,5,0.1771647930145263,0,16655,343,163,148,18678.163440860215,420.23440860215055,0.20276212692260742,20442,722277712
abalone_ori,18,2,0.0193667411804199,0,436,274,158,148,437.7258064516129,283.5806451612903,0.01826310157775879,932,497
abalone_ori,18,3,0.0555105209350585,0,2360,1078,745,331,2576.8790322580644,1174.8709677419354,0.025207042694091797,1457,4992
abalone_ori,18,5,0.188366413116455,0,10580,3491,2776,441,9305.787802419354,3032.298387096774,0.03284001350402832,1767,206368
ada_agnostic,2,2,0.1363685131072998,0,3999,2683,1628,411,4685.669191919192,2624.5353535353534,0.14032840728759766,9407,4951
ada_agnostic,2,3,1.6516788005828855,0,60401,32866,22749,764,62179.34132996633,38901.10101010101,0.20310068130493164,13534,161800
ada_agnostic,2,5,160.89913296699524,0,6183751,3090301,2430297,2586,7390155.4382102275,4724787.320286196,0.2972869873046875,20138,75449320
pitt1_1,DECK,2,0.010082721710205,0,222,66,34,34,212.22916666666666,62.75,0.009414911270141602,458,301
pitt1_1,DECK,3,0.0107371807098388,0,384,93,44,44,508.18055555555554,122.52083333333333,0.009175300598144531,576,2325
pitt1_1,DECK,5,0.0104181766510009,0,416,95,45,45,526.0961371527778,101.9375,0.009334087371826172,568,55455
hiv_1625,1,2,0.0831449031829834,0,5821,431,324,258,9445.55,360.975,0.22827959060668945,21762,12881
hiv_1625,1,3,0.1292245388031005,0,10001,398,391,307,15353.758333333333,500.8,0.23538780212402344,22125,682801
hiv_1625,1,5,0.1822335720062255,0,15001,573,571,447,20391.164244791667,693.8208333333333,0.2370929718017578,22218,847361193
mfeat-factors,7,2,3.0257601737976074,0,164501,15430,14127,855,357248.2199074074,10775.627314814816,8.406597137451172,722306,373681
mfeat-factors,7,3,18.23326539993286,0,1125861,108342,25127,2066,1697447.173611111,84922.24768518518,8.697118759155273,734178,107496145
ED_LVL_1_0_EqualDist_Random-Synthetic__2_5_1000_,0,2,0.0115501880645751,0,276,276,133,128,276.0,276.0,0.01721978187561035,627,326
ED_LVL_1_0_EqualDist_Random-Synthetic__2_5_1000_,0,3,0.0303919315338134,0,1526,626,329,229,1634.3333333333333,659.3333333333334,0.0163726806640625,1102,2626
ED_LVL_1_0_EqualDist_Random-Synthetic__2_5_1000_,0,5,0.0409574508666992,0,2426,626,329,229,2577.875,586.0,0.017441272735595703,1172,68406
ED_LVL_3_2_EqualDist_Random-Synthetic__2_20_100000_,1,2,4.454529047012329,0,76401,76401,38669,714,76401.0,76401.0,6.551791191101074,160002,80201
ED_LVL_3_2_EqualDist_Random-Synthetic__2_20_100000_,1,3,306.6801931858063,0,9196401,76401,38669,714,9326234.333333334,76401.0,11.984388589859009,311602,10667001
ED_LVL_3_2_EqualDist_Random-Synthetic__2_20_100000_,1,5,306.21639752388,0,9196401,76401,38669,714,9312934.333333334,76401.0,11.996962547302246,311602,84280006981
Seismic-Bumps_UCI_,1,2,0.0293700695037841,0,810,749,350,251,804.6829268292682,751.7317073170732,0.04991340637207031,1642,862
Seismic-Bumps_UCI_,1,3,0.1786668300628662,0,7554,6166,3346,563,8154.845528455285,6122.138211382114,0.04692220687866211,2892,11522
Seismic-Bumps_UCI_,1,5,2.9599359035491943,0,142177,99719,62730,1416,296599.5604674797,183985.0325203252,0.07376766204833984,4976,862190
pitt2_4,S,2,0.0070514678955078,0,176,67,36,36,173.7391304347826,57.34782608695652,0.00719904899597168,370,277
pitt2_4,S,3,0.01054048538208,0,395,114,56,56,406.0869565217391,94.33333333333333,0.008402347564697266,490,2048
pitt2_4,S,5,0.0112736225128173,0,475,122,58,58,494.33876811594206,115.28985507246377,0.008780479431152344,509,44552
lenses,softCL,2,0.0043089389801025,0,20,5,3,3,21.11111111111111,5.0,0.002463102340698242,38,46
lenses,softCL,3,0.0042638778686523,0,20,5,3,3,21.444444444444443,5.0,0.0023746490478515625,38,130
lenses,softCL,5,0.0041549205780029,0,20,5,3,3,21.22222222222222,5.0,0.002387523651123047,38,256
statlog_ls,5,2,0.1636559963226318,0,5417,1866,1191,455,9955.270833333334,1122.6354166666667,0.2808561325073242,20306,10441
statlog_ls,5,3,1.1193385124206543,0,53757,16194,11065,1504,38269.914930555555,9010.802083333334,0.31572842597961426,21746,497785
statlog_ls,5,5,29.34601616859436,0,1735765,207462,173628,3952,1619900.995030382,469586.10260416666,0.3586733341217041,24594,498685189
EqualDist_Random-Synthetic__2_14_5644_,1,2,0.0818328857421875,0,2527,2527,1265,339,2526.0,2526.0,0.08607172966003418,5331,2702
EqualDist_Random-Synthetic__2_14_5644_,1,3,1.1653509140014648,0,52792,49915,26733,676,54189.333333333336,52672.166666666664,0.15147709846496582,10172,64898
EqualDist_Random-Synthetic__2_14_5644_,1,5,18.604300260543823,0,1301983,126050,83915,828,2566930.5166666666,240125.1,0.21296167373657227,15380,16173662
thyroid_sick,sick.,2,0.0543668270111084,0,1650,1288,607,296,1825.55078125,1252.4453125,0.05649852752685547,3778,2081
thyroid_sick,sick.,3,0.4092276096343994,0,16824,8811,5130,748,19163.983723958332,12432.177083333334,0.09151649475097656,5785,43745
thyroid_sick,sick.,5,11.34478998184204,0,517791,172644,130338,1801,737022.6542154948,409199.73294270836,0.12324929237365723,7982,8303633
BreastCancerWisconsin_UCI_,4,2,0.0438408851623535,0,3115,299,210,189,3084.5646067415732,203.88202247191012,0.07255673408508301,6855,4006
BreastCancerWisconsin_UCI_,4,3,0.0930819511413574,0,7623,376,227,202,5949.85861423221,257.6666666666667,0.07904720306396484,7128,117570
BreastCancerWisconsin_UCI_,4,5,0.1083626747131347,0,8965,417,232,202,7484.560358146067,388.6243445692884,0.07881784439086914,7124,44066838
pamap2,1,2,0.5043377876281738,0,5829,1472,1230,350,20305.563679245282,1608.816037735849,1.0163180828094482,41978,22579
pamap2,1,3,1.5723927021026611,0,41777,6822,6673,576,62071.57783018868,10457.018867924528,1.0625274181365967,43565,1588199
pamap2,1,5,6.644713163375855,0,244169,24333,24170,1524,1460259.8388856133,256564.81580188678,1.1432785987854004,45595,3486423476
U_LVL1_2_Uninteresting_Non-Random-Synthetic__2_2_400_,1,2,0.0043780803680419,0,9,9,0,0,9.0,9.0,0.021906614303588867,18,11
U_LVL1_2_Uninteresting_Non-Random-Synthetic__2_2_400_,1,3,0.0043463706970214,0,9,9,0,0,9.0,9.0,0.0018994808197021484,18,11
U_LVL1_2_Uninteresting_Non-Random-Synthetic__2_2_400_,1,5,0.0043447017669677,0,9,9,0,0,9.0,9.0,0.0018291473388671875,18,11
visualizing_livestock,4,2,0.0045080184936523,0,31,4,2,2,51.25,4.0,0.003109455108642578,92,466
visualizing_livestock,4,3,0.0045759677886962,0,31,4,2,2,51.25,4.0,0.00386810302734375,92,466
visualizing_livestock,4,5,0.0044293403625488,0,31,4,2,2,51.25,4.0,0.0039033889770507812,92,466
volcanoes-a2,4,2,0.0061197280883789,0,61,42,22,22,58.375,45.0,0.004012346267700195,134,79
volcanoes-a2,4,3,0.0074908733367919,0,121,61,41,41,112.45833333333334,67.91666666666667,0.004896402359008789,187,299
volcanoes-a2,4,5,0.0073640346527099,0,121,61,41,41,119.44791666666667,71.125,0.004933357238769531,193,299
blogger,no,2,0.005925178527832,0,99,50,18,18,98.6,42.53333333333333,0.004416942596435547,212,121
blogger,no,3,0.0074894428253173,0,192,77,22,22,195.39444444444445,76.13333333333333,0.005167722702026367,271,576
blogger,no,5,0.0077180862426757,0,222,86,23,23,317.0661111111111,105.46333333333334,0.006133556365966797,302,4944
grammatical_a5,1,2,3.767836570739746,0,228649,11988,11528,1125,333580.47355163726,9121.603694374475,9.9791100025177,755096,709837
grammatical_a5,1,3,66.25430250167847,0,4112165,201745,200761,2921,2761082.9871256645,173537.96109711728,10.576605081558228,786174,281569472
prnn_crabs,1,2,0.0106067657470703,0,315,175,85,85,317.0,193.5,0.01790142059326172,678,352
prnn_crabs,1,3,0.024057388305664,0,1387,421,212,166,1241.3333333333333,435.1666666666667,0.012901782989501953,934,2952
prnn_crabs,1,5,0.0427155494689941,0,2695,671,373,270,3069.53125,822.55,0.016031503677368164,1142,83682
hepatitis,1,2,0.0226116180419921,0,1063,483,230,189,1050.68,462.56,0.045272111892700195,2202,1276
hepatitis,1,3,0.1005053520202636,0,7299,1497,925,361,7034.276666666667,1867.1866666666667,0.0385890007019043,3130,20876
hepatitis,1,5,0.3714818954467773,0,31279,2714,1966,525,19200.910083333332,2536.514666666667,0.042082786560058594,3252,2369936
